"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Update user","356","testUpdatePut","Surefire suite","Sun Feb 09 15:21:17 GMT 2025","passed","Sun Feb 09 15:21:17 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testUpdatePut"
"Validation of error message after unsuccessful login by providing only email without password","352","testPassParametersViaFactory_1","Surefire suite","Sun Feb 09 15:21:18 GMT 2025","passed","Sun Feb 09 15:21:19 GMT 2025","api.tests.dima.test.UseFactoryAprouchTest","Surefire test","api.tests.dima.test.UseFactoryAprouchTest","testPassParametersViaFactory_1"
"Delete a user","384","testDeleteUser","Surefire suite","Sun Feb 09 15:21:00 GMT 2025","passed","Sun Feb 09 15:21:01 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testDeleteUser"
"Login successful","359","testLoginSuccessful","Surefire suite","Sun Feb 09 15:21:15 GMT 2025","passed","Sun Feb 09 15:21:15 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testLoginSuccessful"
"Get list resource","91","testListResource","Surefire suite","Sun Feb 09 15:21:15 GMT 2025","passed","Sun Feb 09 15:21:15 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testListResource"
"Register a user","365","testRegisterUser","Surefire suite","Sun Feb 09 15:21:01 GMT 2025","passed","Sun Feb 09 15:21:01 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testRegisterUser"
"Create single user","377","testCreateUser","Surefire suite","Sun Feb 09 15:21:02 GMT 2025","passed","Sun Feb 09 15:21:02 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testCreateUser"
"Get list of users","80","testGetListUsers","Surefire suite","Sun Feb 09 15:21:10 GMT 2025","passed","Sun Feb 09 15:21:10 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testGetListUsers"
"Get invalid user by ID","414","testGetInvalidUser","Surefire suite","Sun Feb 09 15:20:54 GMT 2025","passed","Sun Feb 09 15:20:55 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetInvalidUser"
"Get user not found","96","testSingleUserNotFound","Surefire suite","Sun Feb 09 15:21:10 GMT 2025","passed","Sun Feb 09 15:21:11 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testSingleUserNotFound"
"Test that the user`s id is not exist","76","use Rest Assured class JSONObject for verification, line-110","Surefire suite","Sun Feb 09 15:21:24 GMT 2025","passed","Sun Feb 09 15:21:24 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testUserIsNotExistJson"
"Delete a user entry by specifying the user`s id, line-239","337","deleteEntry","Surefire suite","Sun Feb 09 15:21:19 GMT 2025","passed","Sun Feb 09 15:21:19 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","deleteEntry"
"Get delayed response","3773","testGetDelayedResponse","Surefire suite","Sun Feb 09 15:20:55 GMT 2025","passed","Sun Feb 09 15:20:59 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetDelayedResponse"
"Create user","372","testPostUser","Surefire suite","Sun Feb 09 15:21:10 GMT 2025","passed","Sun Feb 09 15:21:10 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testPostUser"
"Get single resource","88","testSingleResource","Surefire suite","Sun Feb 09 15:21:16 GMT 2025","passed","Sun Feb 09 15:21:16 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleResource"
"Register unsuccessful","363","testRegisterUnsuccessful","Surefire suite","Sun Feb 09 15:21:16 GMT 2025","passed","Sun Feb 09 15:21:16 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testRegisterUnsuccessful"
"Delayed response","3375","testDelayedResponse","Surefire suite","Sun Feb 09 15:21:11 GMT 2025","passed","Sun Feb 09 15:21:14 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testDelayedResponse"
"Login a user","351","testLoginUser","Surefire suite","Sun Feb 09 15:21:01 GMT 2025","passed","Sun Feb 09 15:21:01 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testLoginUser"
"Get list of users with deserialization Pojo class","108","testGetListUserPojo","Surefire suite","Sun Feb 09 15:21:09 GMT 2025","passed","Sun Feb 09 15:21:09 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testGetListUserPojo"
"Get list of users","2957","testGetListUsers","Surefire suite","Sun Feb 09 15:20:51 GMT 2025","passed","Sun Feb 09 15:20:54 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetListUsers"
"Delayed response","3419","testDelayedResponse","Surefire suite","Sun Feb 09 15:21:02 GMT 2025","passed","Sun Feb 09 15:21:05 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testDelayedResponse"
"Get the registration token by providing valid email and password, validation of received token, line-257","340","testRegisteredToken","Surefire suite","Sun Feb 09 15:21:21 GMT 2025","passed","Sun Feb 09 15:21:22 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testRegisteredToken"
"Validation of error message after unsuccessful login by providing only email without password","354","testPassParametersViaFactory_1","Surefire suite","Sun Feb 09 15:21:18 GMT 2025","passed","Sun Feb 09 15:21:18 GMT 2025","api.tests.dima.test.UseFactoryAprouchTest","Surefire test","api.tests.dima.test.UseFactoryAprouchTest","testPassParametersViaFactory_1"
"Validation of error message after unsuccessful login by providing only email without password, line-315","345","testErrorMessageOfUnsuccessfulLogin","Surefire suite","Sun Feb 09 15:21:19 GMT 2025","passed","Sun Feb 09 15:21:19 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testErrorMessageOfUnsuccessfulLogin"
"Create user","382","testPostUserResponse","Surefire suite","Sun Feb 09 15:21:10 GMT 2025","passed","Sun Feb 09 15:21:10 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testPostUserResponse"
"Delete user","353","testDelete","Surefire suite","Sun Feb 09 15:21:14 GMT 2025","passed","Sun Feb 09 15:21:15 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testDelete"
"Create user","373","testCreate","Surefire suite","Sun Feb 09 15:21:11 GMT 2025","passed","Sun Feb 09 15:21:11 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testCreate"
"This is empty test for learning purpose only","0","testEmptyTest","Surefire suite","Sun Feb 09 15:21:18 GMT 2025","passed","Sun Feb 09 15:21:18 GMT 2025","api.tests.dima.test.UseFactoryAprouchTest","Surefire test","api.tests.dima.test.UseFactoryAprouchTest","testEmptyTest"
"Create a user and verify the name of that user is equal to one that was in a response, line-180","342","testIdOfCreatedEntry","Surefire suite","Sun Feb 09 15:21:19 GMT 2025","passed","Sun Feb 09 15:21:20 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testIdOfCreatedEntry"
"Parameterized test with @dataProvider, for id of user that dos not exist, line-161","349","testSingleResourceNotFaund","Surefire suite","Sun Feb 09 15:21:23 GMT 2025","passed","Sun Feb 09 15:21:23 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testSingleResourceNotFaund"
"Update user","378","testPatchUser","Surefire suite","Sun Feb 09 15:21:00 GMT 2025","passed","Sun Feb 09 15:21:00 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testPatchUser"
"Get information about single user","98","testSingleUsers","Surefire suite","Sun Feb 09 15:21:09 GMT 2025","passed","Sun Feb 09 15:21:09 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testSingleUsers"
"Parameterized test with @dataProvider, for id of user that dos not exist, line-161","355","testSingleResourceNotFaund","Surefire suite","Sun Feb 09 15:21:22 GMT 2025","passed","Sun Feb 09 15:21:22 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testSingleResourceNotFaund"
"Update user","383","testPutUser","Surefire suite","Sun Feb 09 15:20:59 GMT 2025","passed","Sun Feb 09 15:21:00 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testPutUser"
"Use .xml file for parameterization and @Optional for providing parameters by default, line-216","341","testOfEntrysNameUpdated","Surefire suite","Sun Feb 09 15:21:20 GMT 2025","passed","Sun Feb 09 15:21:21 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testOfEntrysNameUpdated"
"Parameterized test with @dataProvider, for id of user that dos not exist, line-161","350","testSingleResourceNotFaund","Surefire suite","Sun Feb 09 15:21:22 GMT 2025","passed","Sun Feb 09 15:21:23 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testSingleResourceNotFaund"
"Validation of token received after registration with valid email and password, line-296 ","370","testTokenForLoginSuccesful","Surefire suite","Sun Feb 09 15:21:23 GMT 2025","passed","Sun Feb 09 15:21:24 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testTokenForLoginSuccesful"
"This test is entended to fail for porpose of taking sceenshot and render it to a Allure report","2","testLogotypeOfUdemyMainPage","Surefire suite","Sun Feb 09 15:20:51 GMT 2025","unknown","Sun Feb 09 15:20:51 GMT 2025","api.tests.dima.test.MixedAPIAndSeleniumTests","Surefire test","api.tests.dima.test.MixedAPIAndSeleniumTests","testLogotypeOfUdemyMainPage"
"Create a user and verify the id of that user is equal to one that was in a response, line-200","340","testIdOfCreatedEntryInAResponseBody","Surefire suite","Sun Feb 09 15:21:20 GMT 2025","passed","Sun Feb 09 15:21:20 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testIdOfCreatedEntryInAResponseBody"
"Update single user","362","testUpdateUserPatch","Surefire suite","Sun Feb 09 15:21:08 GMT 2025","passed","Sun Feb 09 15:21:08 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUpdateUserPatch"
"Update user","358","testUpdatePatch","Surefire suite","Sun Feb 09 15:21:17 GMT 2025","passed","Sun Feb 09 15:21:17 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testUpdatePatch"
"Get list Of Users Not Found","76","testSingleUserNotExist","Surefire suite","Sun Feb 09 15:21:07 GMT 2025","passed","Sun Feb 09 15:21:07 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testSingleUserNotExist"
"Get all the id`s of users presented as a resources, line-129","90","testGetListOfResourses","Surefire suite","Sun Feb 09 15:21:19 GMT 2025","passed","Sun Feb 09 15:21:19 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testGetListOfResourses"
"Test id`s of a single user, line-146","350","testSingleResourceId","Surefire suite","Sun Feb 09 15:21:22 GMT 2025","passed","Sun Feb 09 15:21:22 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testSingleResourceId"
"Login unsuccessful","356","testUserLoginRegisterUnsuccessful","Surefire suite","Sun Feb 09 15:21:08 GMT 2025","passed","Sun Feb 09 15:21:09 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUserLoginRegisterUnsuccessful"
"Get single user not found","79","testSingleUserNotFound","Surefire suite","Sun Feb 09 15:21:17 GMT 2025","passed","Sun Feb 09 15:21:17 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleUserNotFound"
"Get information about single user not found","110","testSingleUserNotFound","Surefire suite","Sun Feb 09 15:21:09 GMT 2025","passed","Sun Feb 09 15:21:09 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testSingleUserNotFound"
"Test all the user`s id that are presented on the page, line-45","71","testListOfUsersIdExisted","Surefire suite","Sun Feb 09 15:21:20 GMT 2025","passed","Sun Feb 09 15:21:20 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testListOfUsersIdExisted"
"Get list Of resource id not found","354","testSingleResourceIdNotExist","Surefire suite","Sun Feb 09 15:21:07 GMT 2025","passed","Sun Feb 09 15:21:07 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testSingleResourceIdNotExist"
"Login unsuccessful","354","testLoginUnsuccessful","Surefire suite","Sun Feb 09 15:21:15 GMT 2025","passed","Sun Feb 09 15:21:16 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testLoginUnsuccessful"
"Get single resource","398","testGetSingleResource","Surefire suite","Sun Feb 09 15:20:55 GMT 2025","passed","Sun Feb 09 15:20:55 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetSingleResource"
"Get list Of resource id","90","testGetSingleResourceId","Surefire suite","Sun Feb 09 15:21:06 GMT 2025","passed","Sun Feb 09 15:21:06 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testGetSingleResourceId"
"Get list Of Users","91","testGetListOfUsers","Surefire suite","Sun Feb 09 15:21:09 GMT 2025","passed","Sun Feb 09 15:21:09 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testGetListOfUsers"
"Delete single user","358","testDeleteUser","Surefire suite","Sun Feb 09 15:21:05 GMT 2025","passed","Sun Feb 09 15:21:06 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testDeleteUser"
"Get single user","91","testSingleUser","Surefire suite","Sun Feb 09 15:21:10 GMT 2025","passed","Sun Feb 09 15:21:10 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testSingleUser"
"Register successful","358","testRegisterSuccessful","Surefire suite","Sun Feb 09 15:21:16 GMT 2025","passed","Sun Feb 09 15:21:16 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testRegisterSuccessful"
"Test the json schema and response body with aid of Json validator, line-65, and attaching the JSON scheema document","425","testOfJsonScheemaWithResponseJsonBody","Surefire suite","Sun Feb 09 15:21:21 GMT 2025","passed","Sun Feb 09 15:21:21 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testOfJsonScheemaWithResponseJsonBody"
"Get all the resources (books) available in the API, at current time. With allure parameters and attachment","502","testgetAllTheBooks","Surefire suite","Sun Feb 09 15:21:17 GMT 2025","passed","Sun Feb 09 15:21:18 GMT 2025","api.tests.dima.test.MixedAPIAndSeleniumTests","Surefire test","api.tests.dima.test.MixedAPIAndSeleniumTests","testgetAllTheBooks"
"Get single user","93","testSingleUser","Surefire suite","Sun Feb 09 15:21:17 GMT 2025","passed","Sun Feb 09 15:21:17 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleUser"
"User registration successful","364","testRegisterUserSuccessful","Surefire suite","Sun Feb 09 15:21:06 GMT 2025","passed","Sun Feb 09 15:21:06 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testRegisterUserSuccessful"
"Login successful","352","testUserLoginRegister","Surefire suite","Sun Feb 09 15:21:08 GMT 2025","passed","Sun Feb 09 15:21:08 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUserLoginRegister"
"Create a user","502","testPostCreateUser","Surefire suite","Sun Feb 09 15:20:59 GMT 2025","passed","Sun Feb 09 15:20:59 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testPostCreateUser"
"Get single user","509","testGetSingleUser","Surefire suite","Sun Feb 09 15:20:54 GMT 2025","passed","Sun Feb 09 15:20:54 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetSingleUser"
