"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get single user not found","41","testSingleUserNotFound","Surefire suite","Wed Jan 29 14:16:15 GMT 2025","passed","Wed Jan 29 14:16:15 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleUserNotFound"
"","36","testSingleUserNotFound","Surefire suite","Wed Jan 29 14:16:10 GMT 2025","passed","Wed Jan 29 14:16:10 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testSingleUserNotFound"
"User registration unsuccessful","210","testRegisterUserUnsuccessful","Surefire suite","Wed Jan 29 14:16:08 GMT 2025","passed","Wed Jan 29 14:16:08 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testRegisterUserUnsuccessful"
"Get list Of resource id not found","211","testSingleResourceIdNotExist","Surefire suite","Wed Jan 29 14:16:08 GMT 2025","passed","Wed Jan 29 14:16:08 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testSingleResourceIdNotExist"
"Delete user","194","testDelete","Surefire suite","Wed Jan 29 14:16:14 GMT 2025","passed","Wed Jan 29 14:16:14 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testDelete"
"Create single user","211","testCreateUser","Surefire suite","Wed Jan 29 14:16:04 GMT 2025","passed","Wed Jan 29 14:16:04 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testCreateUser"
"Login unsuccessful","208","testLoginUnsuccessful","Surefire suite","Wed Jan 29 14:16:15 GMT 2025","passed","Wed Jan 29 14:16:15 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testLoginUnsuccessful"
"Update single user","202","testUpdateUserPatch","Surefire suite","Wed Jan 29 14:16:09 GMT 2025","passed","Wed Jan 29 14:16:09 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUpdateUserPatch"
"User registration successful","204","testRegisterUserSuccessful","Surefire suite","Wed Jan 29 14:16:08 GMT 2025","passed","Wed Jan 29 14:16:08 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testRegisterUserSuccessful"
"Get list Of Users Not Found","202","testSingleUserNotExist","Surefire suite","Wed Jan 29 14:16:08 GMT 2025","passed","Wed Jan 29 14:16:08 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testSingleUserNotExist"
"Update single user","206","testUpdateUser","Surefire suite","Wed Jan 29 14:16:08 GMT 2025","passed","Wed Jan 29 14:16:09 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUpdateUser"
"Get single user","453","testGetSingleUser","Surefire suite","Wed Jan 29 14:15:58 GMT 2025","passed","Wed Jan 29 14:15:58 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetSingleUser"
"Get list Of Users","49","testVerifySingleUser","Surefire suite","Wed Jan 29 14:16:09 GMT 2025","passed","Wed Jan 29 14:16:09 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testVerifySingleUser"
"Get list resource","61","testListResource","Surefire suite","Wed Jan 29 14:16:14 GMT 2025","passed","Wed Jan 29 14:16:14 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testListResource"
