"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Login unsuccessful","202","testLoginUnsuccessful","Surefire suite","Wed Jan 29 14:59:47 GMT 2025","passed","Wed Jan 29 14:59:47 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testLoginUnsuccessful"
"Update user","209","testPatchUser","Surefire suite","Wed Jan 29 14:59:35 GMT 2025","passed","Wed Jan 29 14:59:36 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testPatchUser"
"Get list resource","71","testListResource","Surefire suite","Wed Jan 29 14:59:47 GMT 2025","passed","Wed Jan 29 14:59:47 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testListResource"
"Register successful","198","testRegisterSuccessful","Surefire suite","Wed Jan 29 14:59:47 GMT 2025","passed","Wed Jan 29 14:59:47 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testRegisterSuccessful"
"Parameterized test with @dataProvider, for id of user that dos not exist, line-161","203","testSingleResourceNotFaund","Surefire suite","Wed Jan 29 14:59:51 GMT 2025","passed","Wed Jan 29 14:59:51 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testSingleResourceNotFaund"
"Delayed response","3216","testDelayedResponse","Surefire suite","Wed Jan 29 14:59:37 GMT 2025","passed","Wed Jan 29 14:59:40 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testDelayedResponse"
"Parameterized test with @dataProvider, for id of user that dos not exist, line-161","89","testSingleResourceNotFaund","Surefire suite","Wed Jan 29 14:59:51 GMT 2025","passed","Wed Jan 29 14:59:51 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testSingleResourceNotFaund"
"Delete user","219","testDelete","Surefire suite","Wed Jan 29 14:59:46 GMT 2025","passed","Wed Jan 29 14:59:47 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testDelete"
"Get the registration token by providing valid email and password, validation of received token, line-257","200","testRegisteredToken","Surefire suite","Wed Jan 29 14:59:50 GMT 2025","passed","Wed Jan 29 14:59:51 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testRegisteredToken"
"Create single user","198","testCreateUser","Surefire suite","Wed Jan 29 14:59:37 GMT 2025","passed","Wed Jan 29 14:59:37 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testCreateUser"
"Get single resource","78","testGetSingleResource","Surefire suite","Wed Jan 29 14:59:31 GMT 2025","passed","Wed Jan 29 14:59:31 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetSingleResource"
"Test that the user`s id is not exist","43","use String class for verification, line-92","Surefire suite","Wed Jan 29 14:59:52 GMT 2025","passed","Wed Jan 29 14:59:52 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testUserIsNotExist"
"User registration successful","206","testRegisterUserSuccessful","Surefire suite","Wed Jan 29 14:59:40 GMT 2025","passed","Wed Jan 29 14:59:41 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testRegisterUserSuccessful"
"Verify the error message for invalid registration with missing password, line-275","217","testRegisterUnsuccessfulToken","Surefire suite","Wed Jan 29 14:59:50 GMT 2025","passed","Wed Jan 29 14:59:50 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testRegisterUnsuccessfulToken"
"","196","testPostUserResponse","Surefire suite","Wed Jan 29 14:59:43 GMT 2025","passed","Wed Jan 29 14:59:43 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testPostUserResponse"
"Get single user not found","49","testSingleUserNotFound","Surefire suite","Wed Jan 29 14:59:48 GMT 2025","passed","Wed Jan 29 14:59:48 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleUserNotFound"
"Get list of users","2529","testGetListUsers","Surefire suite","Wed Jan 29 14:59:28 GMT 2025","passed","Wed Jan 29 14:59:31 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetListUsers"
"Get list Of Users","82","testGetListOfUsers","Surefire suite","Wed Jan 29 14:59:42 GMT 2025","passed","Wed Jan 29 14:59:42 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testGetListOfUsers"
"Update user","188","testUpdatePut","Surefire suite","Wed Jan 29 14:59:48 GMT 2025","passed","Wed Jan 29 14:59:48 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testUpdatePut"
"Get list Of resource","76","testGetListOfResource","Surefire suite","Wed Jan 29 14:59:40 GMT 2025","passed","Wed Jan 29 14:59:40 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testGetListOfResource"
"Login unsuccessful","201","testUserLoginRegisterUnsuccessful","Surefire suite","Wed Jan 29 14:59:42 GMT 2025","passed","Wed Jan 29 14:59:42 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUserLoginRegisterUnsuccessful"
"Get information about single user not found","35","testSingleUserNotFound","Surefire suite","Wed Jan 29 14:59:42 GMT 2025","passed","Wed Jan 29 14:59:42 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testSingleUserNotFound"
"Get information about single user","65","testSingleUsers","Surefire suite","Wed Jan 29 14:59:42 GMT 2025","passed","Wed Jan 29 14:59:42 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testSingleUsers"
"Update user","180","testUpdatePatch","Surefire suite","Wed Jan 29 14:59:48 GMT 2025","passed","Wed Jan 29 14:59:48 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testUpdatePatch"
"Update user","210","testPutUser","Surefire suite","Wed Jan 29 14:59:35 GMT 2025","passed","Wed Jan 29 14:59:35 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testPutUser"
"Update single user","190","testUpdateUserPatch","Surefire suite","Wed Jan 29 14:59:41 GMT 2025","passed","Wed Jan 29 14:59:41 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUpdateUserPatch"
"Parameterized test with @dataProvider, for id of user that dos not exist, line-161","212","testSingleResourceNotFaund","Surefire suite","Wed Jan 29 14:59:51 GMT 2025","passed","Wed Jan 29 14:59:51 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testSingleResourceNotFaund"
"Get list Of Users","88","testListUsers","Surefire suite","Wed Jan 29 14:59:47 GMT 2025","passed","Wed Jan 29 14:59:47 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testListUsers"
"Parameterized test with @dataProvider, for id of user that dos not exist, line-161","213","testSingleResourceNotFaund","Surefire suite","Wed Jan 29 14:59:51 GMT 2025","passed","Wed Jan 29 14:59:51 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testSingleResourceNotFaund"
"Create a user and verify the id of that user is equal to one that was in a response, line-200","192","testIdOfCreatedEntryInAResponseBody","Surefire suite","Wed Jan 29 14:59:49 GMT 2025","passed","Wed Jan 29 14:59:49 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testIdOfCreatedEntryInAResponseBody"
"Get single user","478","testGetSingleUser","Surefire suite","Wed Jan 29 14:59:31 GMT 2025","passed","Wed Jan 29 14:59:31 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetSingleUser"
"Create a user","330","testPostCreateUser","Surefire suite","Wed Jan 29 14:59:35 GMT 2025","passed","Wed Jan 29 14:59:35 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testPostCreateUser"
"Delete a user","205","testDeleteUser","Surefire suite","Wed Jan 29 14:59:36 GMT 2025","passed","Wed Jan 29 14:59:36 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testDeleteUser"
"Test id`s of a single user, line-146","92","testSingleResourceId","Surefire suite","Wed Jan 29 14:59:51 GMT 2025","passed","Wed Jan 29 14:59:51 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testSingleResourceId"
"Get list Of Users Not Found","51","testSingleUserNotExist","Surefire suite","Wed Jan 29 14:59:41 GMT 2025","passed","Wed Jan 29 14:59:41 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testSingleUserNotExist"
"This is empty test for learning purpose only","0","testEmptyTest","Surefire suite","Wed Jan 29 14:59:48 GMT 2025","passed","Wed Jan 29 14:59:48 GMT 2025","api.tests.dima.test.UseFactoryAprouchTest","Surefire test","api.tests.dima.test.UseFactoryAprouchTest","testEmptyTest"
"Test the id of a sinle userr, line-80","45","testVerifyUsersId","Surefire suite","Wed Jan 29 14:59:52 GMT 2025","passed","Wed Jan 29 14:59:52 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testVerifyUsersId"
"Delayed response","3215","testDelayedResponse","Surefire suite","Wed Jan 29 14:59:43 GMT 2025","passed","Wed Jan 29 14:59:46 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testDelayedResponse"
"Create  single user","206","testPostUser","Surefire suite","Wed Jan 29 14:59:42 GMT 2025","passed","Wed Jan 29 14:59:42 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testPostUser"
"Get invalid user by ID","248","testGetInvalidUser","Surefire suite","Wed Jan 29 14:59:31 GMT 2025","passed","Wed Jan 29 14:59:31 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetInvalidUser"
"","45","testGetListUsers","Surefire suite","Wed Jan 29 14:59:42 GMT 2025","passed","Wed Jan 29 14:59:42 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testGetListUsers"
"Get single resource not found","43","testSingleResourceNotFound","Surefire suite","Wed Jan 29 14:59:48 GMT 2025","passed","Wed Jan 29 14:59:48 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleResourceNotFound"
"Get list of users with deserialization Pojo class","74","testGetListUserPojo","Surefire suite","Wed Jan 29 14:59:42 GMT 2025","passed","Wed Jan 29 14:59:42 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testGetListUserPojo"
"Create a user and verify the name of that user is equal to one that was in a response, line-180","180","testIdOfCreatedEntry","Surefire suite","Wed Jan 29 14:59:49 GMT 2025","passed","Wed Jan 29 14:59:49 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testIdOfCreatedEntry"
"Get list Of Users","49","testVerifySingleUser","Surefire suite","Wed Jan 29 14:59:42 GMT 2025","passed","Wed Jan 29 14:59:42 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testVerifySingleUser"
"","56","testSingleUserNotFound","Surefire suite","Wed Jan 29 14:59:43 GMT 2025","passed","Wed Jan 29 14:59:43 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testSingleUserNotFound"
"Validation of error message after unsuccessful login by providing only email without password, line-315","189","testErrorMessageOfUnsuccessfulLogin","Surefire suite","Wed Jan 29 14:59:49 GMT 2025","passed","Wed Jan 29 14:59:49 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testErrorMessageOfUnsuccessfulLogin"
"User registration unsuccessful","214","testRegisterUserUnsuccessful","Surefire suite","Wed Jan 29 14:59:41 GMT 2025","passed","Wed Jan 29 14:59:41 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testRegisterUserUnsuccessful"
"Test the json schema and response body with aid of Json validator, line-65, and attaching the JSON scheema document","418","testOfJsonScheemaWithResponseJsonBody","Surefire suite","Wed Jan 29 14:59:50 GMT 2025","passed","Wed Jan 29 14:59:50 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testOfJsonScheemaWithResponseJsonBody"
"Register unsuccessful","203","testRegisterUnsuccessful","Surefire suite","Wed Jan 29 14:59:47 GMT 2025","passed","Wed Jan 29 14:59:48 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testRegisterUnsuccessful"
"Validation of error message after unsuccessful login by providing only email without password","190","testPassParametersViaFactory_1","Surefire suite","Wed Jan 29 14:59:48 GMT 2025","passed","Wed Jan 29 14:59:48 GMT 2025","api.tests.dima.test.UseFactoryAprouchTest","Surefire test","api.tests.dima.test.UseFactoryAprouchTest","testPassParametersViaFactory_1"
"Register a user","191","testRegisterUser","Surefire suite","Wed Jan 29 14:59:36 GMT 2025","passed","Wed Jan 29 14:59:36 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testRegisterUser"
"","188","testPostUser","Surefire suite","Wed Jan 29 14:59:42 GMT 2025","passed","Wed Jan 29 14:59:43 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testPostUser"
"Get all the resources (books) available in the API, at current time. With allure parameters and attachment","84","testgetAllTheBooks","Surefire suite","Wed Jan 29 14:59:48 GMT 2025","passed","Wed Jan 29 14:59:48 GMT 2025","api.tests.dima.test.MixedAPIAndSeleniumTests","Surefire test","api.tests.dima.test.MixedAPIAndSeleniumTests","testgetAllTheBooks"
"Login successful","185","testLoginSuccessful","Surefire suite","Wed Jan 29 14:59:47 GMT 2025","passed","Wed Jan 29 14:59:47 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testLoginSuccessful"
"Test all the user`s id that are presented on the page, line-45","50","testListOfUsersIdExisted","Surefire suite","Wed Jan 29 14:59:49 GMT 2025","passed","Wed Jan 29 14:59:50 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testListOfUsersIdExisted"
"","66","testSingleUsers","Surefire suite","Wed Jan 29 14:59:43 GMT 2025","passed","Wed Jan 29 14:59:43 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testSingleUsers"
"Validation of token received after registration with valid email and password, line-296 ","199","testTokenForLoginSuccesful","Surefire suite","Wed Jan 29 14:59:51 GMT 2025","passed","Wed Jan 29 14:59:52 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testTokenForLoginSuccesful"
"Use .xml file for parameterization and @Optional for providing parameters by default, line-216","176","testOfEntrysNameUpdated","Surefire suite","Wed Jan 29 14:59:50 GMT 2025","passed","Wed Jan 29 14:59:50 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testOfEntrysNameUpdated"
"Get list Of resource id not found","199","testSingleResourceIdNotExist","Surefire suite","Wed Jan 29 14:59:41 GMT 2025","passed","Wed Jan 29 14:59:41 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testSingleResourceIdNotExist"
"Get delayed response","3458","testGetDelayedResponse","Surefire suite","Wed Jan 29 14:59:31 GMT 2025","passed","Wed Jan 29 14:59:35 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetDelayedResponse"
"Validation of error message after unsuccessful login by providing only email without password","247","testPassParametersViaFactory_1","Surefire suite","Wed Jan 29 14:59:48 GMT 2025","passed","Wed Jan 29 14:59:49 GMT 2025","api.tests.dima.test.UseFactoryAprouchTest","Surefire test","api.tests.dima.test.UseFactoryAprouchTest","testPassParametersViaFactory_1"
"This is empty test for learning purpose only","0","testEmptyTest","Surefire suite","Wed Jan 29 14:59:48 GMT 2025","passed","Wed Jan 29 14:59:48 GMT 2025","api.tests.dima.test.UseFactoryAprouchTest","Surefire test","api.tests.dima.test.UseFactoryAprouchTest","testEmptyTest"
"Login a user","196","testLoginUser","Surefire suite","Wed Jan 29 14:59:36 GMT 2025","passed","Wed Jan 29 14:59:36 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testLoginUser"
"Login a user without password","204","testLoginUserWithoutPassword","Surefire suite","Wed Jan 29 14:59:36 GMT 2025","passed","Wed Jan 29 14:59:37 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testLoginUserWithoutPassword"
"Login successful","211","testUserLoginRegister","Surefire suite","Wed Jan 29 14:59:41 GMT 2025","passed","Wed Jan 29 14:59:42 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUserLoginRegister"
"Update single user","193","testUpdateUser","Surefire suite","Wed Jan 29 14:59:41 GMT 2025","passed","Wed Jan 29 14:59:41 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUpdateUser"
"Get single resource","74","testSingleResource","Surefire suite","Wed Jan 29 14:59:48 GMT 2025","passed","Wed Jan 29 14:59:48 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleResource"
