"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Create user","276","testPostUserResponse","Surefire suite","Wed Feb 05 14:56:56 GMT 2025","passed","Wed Feb 05 14:56:57 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testPostUserResponse"
"Update single user","265","testUpdateUser","Surefire suite","Wed Feb 05 14:56:54 GMT 2025","passed","Wed Feb 05 14:56:54 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUpdateUser"
"Login successful","272","testLoginSuccessful","Surefire suite","Wed Feb 05 14:57:01 GMT 2025","passed","Wed Feb 05 14:57:01 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testLoginSuccessful"
"This test is entended to pass","16332","testAv","Surefire suite","Wed Feb 05 14:57:03 GMT 2025","passed","Wed Feb 05 14:57:20 GMT 2025","api.tests.dima.test.MixedAPIAndSeleniumTests","Surefire test","api.tests.dima.test.MixedAPIAndSeleniumTests","testAv"
"Create a user and verify the name of that user is equal to one that was in a response, line-180","349","testIdOfCreatedEntry","Surefire suite","Wed Feb 05 14:57:30 GMT 2025","passed","Wed Feb 05 14:57:30 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testIdOfCreatedEntry"
"Login unsuccessful","274","testLoginUnsuccessful","Surefire suite","Wed Feb 05 14:57:01 GMT 2025","passed","Wed Feb 05 14:57:02 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testLoginUnsuccessful"
"Update user","298","testUpdatePatch","Surefire suite","Wed Feb 05 14:57:03 GMT 2025","passed","Wed Feb 05 14:57:03 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testUpdatePatch"
"Get single user not found","108","testSingleUserNotFound","Surefire suite","Wed Feb 05 14:57:03 GMT 2025","passed","Wed Feb 05 14:57:03 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleUserNotFound"
"Login successful","270","testUserLoginRegister","Surefire suite","Wed Feb 05 14:56:54 GMT 2025","passed","Wed Feb 05 14:56:55 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUserLoginRegister"
"Test the json schema and response body with aid of Json validator, line-65, and attaching the JSON scheema document","399","testOfJsonScheemaWithResponseJsonBody","Surefire suite","Wed Feb 05 14:57:31 GMT 2025","passed","Wed Feb 05 14:57:31 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testOfJsonScheemaWithResponseJsonBody"
"Validation of error message after unsuccessful login by providing only email without password, line-315","282","testErrorMessageOfUnsuccessfulLogin","Surefire suite","Wed Feb 05 14:57:29 GMT 2025","passed","Wed Feb 05 14:57:30 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testErrorMessageOfUnsuccessfulLogin"
"Delete a user","250","testDeleteUser","Surefire suite","Wed Feb 05 14:56:48 GMT 2025","passed","Wed Feb 05 14:56:48 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testDeleteUser"
"Delete a user entry by specifying the user`s id, line-239","286","deleteEntry","Surefire suite","Wed Feb 05 14:57:29 GMT 2025","passed","Wed Feb 05 14:57:29 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","deleteEntry"
"Parameterized test with @dataProvider, for id of user that dos not exist, line-161","134","testSingleResourceNotFaund","Surefire suite","Wed Feb 05 14:57:33 GMT 2025","passed","Wed Feb 05 14:57:33 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testSingleResourceNotFaund"
"Login a user without password","252","testLoginUserWithoutPassword","Surefire suite","Wed Feb 05 14:56:48 GMT 2025","passed","Wed Feb 05 14:56:49 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testLoginUserWithoutPassword"
"Get list Of resource id","106","testGetSingleResourceId","Surefire suite","Wed Feb 05 14:56:53 GMT 2025","passed","Wed Feb 05 14:56:53 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testGetSingleResourceId"
"Register unsuccessful","279","testRegisterUnsuccessful","Surefire suite","Wed Feb 05 14:57:02 GMT 2025","passed","Wed Feb 05 14:57:02 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testRegisterUnsuccessful"
