"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Login unsuccessful","211","testUserLoginRegisterUnsuccessful","Surefire suite","Sun Feb 09 15:25:02 GMT 2025","passed","Sun Feb 09 15:25:03 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUserLoginRegisterUnsuccessful"
"Update user","206","testUpdatePut","Surefire suite","Sun Feb 09 15:25:09 GMT 2025","passed","Sun Feb 09 15:25:09 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testUpdatePut"
"Get single user","77","testSingleUser","Surefire suite","Sun Feb 09 15:25:04 GMT 2025","passed","Sun Feb 09 15:25:04 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testSingleUser"
"Register successful","201","testRegisterSuccessful","Surefire suite","Sun Feb 09 15:25:08 GMT 2025","passed","Sun Feb 09 15:25:08 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testRegisterSuccessful"
"Create user","211","testPostUserResponse","Surefire suite","Sun Feb 09 15:25:04 GMT 2025","passed","Sun Feb 09 15:25:04 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testPostUserResponse"
"Login successful","217","testLoginSuccessful","Surefire suite","Sun Feb 09 15:25:08 GMT 2025","passed","Sun Feb 09 15:25:08 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testLoginSuccessful"
"Test the id of a sinle userr, line-80","205","testVerifyUsersId","Surefire suite","Sun Feb 09 15:25:13 GMT 2025","passed","Sun Feb 09 15:25:14 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testVerifyUsersId"
"Parameterized test with @dataProvider, for id of user that dos not exist, line-161","194","testSingleResourceNotFaund","Surefire suite","Sun Feb 09 15:25:12 GMT 2025","passed","Sun Feb 09 15:25:13 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testSingleResourceNotFaund"
"Validation of token received after registration with valid email and password, line-296 ","208","testTokenForLoginSuccesful","Surefire suite","Sun Feb 09 15:25:13 GMT 2025","passed","Sun Feb 09 15:25:13 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testTokenForLoginSuccesful"
"Get information about single user not found","76","testSingleUserNotFound","Surefire suite","Sun Feb 09 15:25:03 GMT 2025","passed","Sun Feb 09 15:25:03 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testSingleUserNotFound"
