"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test the id of a sinle userr, line-80","197","testVerifyUsersId","Surefire suite","Sat Feb 01 10:54:00 GMT 2025","passed","Sat Feb 01 10:54:00 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testVerifyUsersId"
"Validation of error message after unsuccessful login by providing only email without password","335","testPassParametersViaFactory_1","Surefire suite","Sat Feb 01 10:53:57 GMT 2025","passed","Sat Feb 01 10:53:57 GMT 2025","api.tests.dima.test.UseFactoryAprouchTest","Surefire test","api.tests.dima.test.UseFactoryAprouchTest","testPassParametersViaFactory_1"
"Login unsuccessful","258","testUserLoginRegisterUnsuccessful","Surefire suite","Sat Feb 01 10:53:48 GMT 2025","passed","Sat Feb 01 10:53:48 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUserLoginRegisterUnsuccessful"
"This test is entended to fail for porpose of taking sceenshot and render it to a Allure report","1","testLogotypeOfUdemyMainPage","Surefire suite","Sat Feb 01 10:53:34 GMT 2025","unknown","Sat Feb 01 10:53:34 GMT 2025","api.tests.dima.test.MixedAPIAndSeleniumTests","Surefire test","api.tests.dima.test.MixedAPIAndSeleniumTests","testLogotypeOfUdemyMainPage"
"Parameterized test with @dataProvider, for id of user that dos not exist, line-161","196","testSingleResourceNotFaund","Surefire suite","Sat Feb 01 10:53:59 GMT 2025","passed","Sat Feb 01 10:53:59 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testSingleResourceNotFaund"
"Get list of users","2315","testGetListUsers","Surefire suite","Sat Feb 01 10:53:34 GMT 2025","passed","Sat Feb 01 10:53:36 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetListUsers"
"Create  single user","285","testPostUser","Surefire suite","Sat Feb 01 10:53:49 GMT 2025","passed","Sat Feb 01 10:53:49 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testPostUser"
"Get list Of resource id","254","testGetSingleResourceId","Surefire suite","Sat Feb 01 10:53:46 GMT 2025","passed","Sat Feb 01 10:53:46 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testGetSingleResourceId"
"Get invalid user by ID","85","testGetInvalidUser","Surefire suite","Sat Feb 01 10:53:36 GMT 2025","passed","Sat Feb 01 10:53:37 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetInvalidUser"
"Delayed response","3265","testDelayedResponse","Surefire suite","Sat Feb 01 10:53:50 GMT 2025","passed","Sat Feb 01 10:53:54 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testDelayedResponse"
"Login unsuccessful","261","testLoginUnsuccessful","Surefire suite","Sat Feb 01 10:53:54 GMT 2025","passed","Sat Feb 01 10:53:55 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testLoginUnsuccessful"
"Get list Of Users Not Found","95","testSingleUserNotExist","Surefire suite","Sat Feb 01 10:53:47 GMT 2025","passed","Sat Feb 01 10:53:47 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testSingleUserNotExist"
"Create single user","246","testCreateUser","Surefire suite","Sat Feb 01 10:53:42 GMT 2025","passed","Sat Feb 01 10:53:42 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testCreateUser"
"Test all the user`s id that are presented on the page, line-45","35","testListOfUsersIdExisted","Surefire suite","Sat Feb 01 10:53:58 GMT 2025","passed","Sat Feb 01 10:53:58 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testListOfUsersIdExisted"
"Parameterized test with @dataProvider, for id of user that dos not exist, line-161","27","testSingleResourceNotFaund","Surefire suite","Sat Feb 01 10:53:59 GMT 2025","passed","Sat Feb 01 10:54:00 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testSingleResourceNotFaund"
"Get delayed response","3489","testGetDelayedResponse","Surefire suite","Sat Feb 01 10:53:37 GMT 2025","passed","Sat Feb 01 10:53:40 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetDelayedResponse"
"Get all the id`s of users presented as a resources, line-129","38","testGetListOfResourses","Surefire suite","Sat Feb 01 10:53:58 GMT 2025","passed","Sat Feb 01 10:53:58 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testGetListOfResourses"
"Register successful","275","testRegisterSuccessful","Surefire suite","Sat Feb 01 10:53:55 GMT 2025","passed","Sat Feb 01 10:53:55 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testRegisterSuccessful"
"User registration unsuccessful","252","testRegisterUserUnsuccessful","Surefire suite","Sat Feb 01 10:53:47 GMT 2025","passed","Sat Feb 01 10:53:47 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testRegisterUserUnsuccessful"
"Get list Of Users","123","testGetListOfUsers","Surefire suite","Sat Feb 01 10:53:48 GMT 2025","passed","Sat Feb 01 10:53:48 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testGetListOfUsers"
"Delete a user entry by specifying the user`s id, line-239","188","deleteEntry","Surefire suite","Sat Feb 01 10:53:57 GMT 2025","passed","Sat Feb 01 10:53:58 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","deleteEntry"
