"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Login successful","201","testUserLoginRegister","Surefire suite","Sat Feb 08 23:15:06 GMT 2025","passed","Sat Feb 08 23:15:06 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUserLoginRegister"
"Update user","224","testPutUser","Surefire suite","Sat Feb 08 23:14:59 GMT 2025","passed","Sat Feb 08 23:14:59 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testPutUser"
"Get single user","77","testSingleUser","Surefire suite","Sat Feb 08 23:15:12 GMT 2025","passed","Sat Feb 08 23:15:12 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleUser"
"Create user","235","testPostUser","Surefire suite","Sat Feb 08 23:15:07 GMT 2025","passed","Sat Feb 08 23:15:07 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testPostUser"
"Delete user","214","testDelete","Surefire suite","Sat Feb 08 23:15:11 GMT 2025","passed","Sat Feb 08 23:15:11 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testDelete"
"Parameterized test with @dataProvider, for id of user that dos not exist, line-161","194","testSingleResourceNotFaund","Surefire suite","Sat Feb 08 23:15:16 GMT 2025","passed","Sat Feb 08 23:15:16 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testSingleResourceNotFaund"
"Delete a user entry by specifying the user`s id, line-239","176","deleteEntry","Surefire suite","Sat Feb 08 23:15:13 GMT 2025","passed","Sat Feb 08 23:15:13 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","deleteEntry"
"Create user","231","testCreate","Surefire suite","Sat Feb 08 23:15:07 GMT 2025","passed","Sat Feb 08 23:15:08 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testCreate"
"Login a user without password","220","testLoginUserWithoutPassword","Surefire suite","Sat Feb 08 23:15:00 GMT 2025","passed","Sat Feb 08 23:15:01 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testLoginUserWithoutPassword"
"Get list Of Users","70","testGetListOfUsers","Surefire suite","Sat Feb 08 23:15:06 GMT 2025","passed","Sat Feb 08 23:15:06 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testGetListOfUsers"
"Test id`s of a single user, line-146","59","testSingleResourceId","Surefire suite","Sat Feb 08 23:15:15 GMT 2025","passed","Sat Feb 08 23:15:15 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testSingleResourceId"
"Test that the user`s id is not exist","200","use String class for verification, line-92","Surefire suite","Sat Feb 08 23:15:16 GMT 2025","passed","Sat Feb 08 23:15:16 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testUserIsNotExist"
"Update user","209","testUpdatePut","Surefire suite","Sat Feb 08 23:15:13 GMT 2025","passed","Sat Feb 08 23:15:13 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testUpdatePut"
"Parameterized test with @dataProvider, for id of user that dos not exist, line-161","218","testSingleResourceNotFaund","Surefire suite","Sat Feb 08 23:15:15 GMT 2025","passed","Sat Feb 08 23:15:16 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testSingleResourceNotFaund"
"Get information about single user","99","testSingleUsers","Surefire suite","Sat Feb 08 23:15:06 GMT 2025","passed","Sat Feb 08 23:15:06 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testSingleUsers"
"Validation of token received after registration with valid email and password, line-296 ","253","testTokenForLoginSuccesful","Surefire suite","Sat Feb 08 23:15:16 GMT 2025","passed","Sat Feb 08 23:15:16 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testTokenForLoginSuccesful"
"User registration unsuccessful","216","testRegisterUserUnsuccessful","Surefire suite","Sat Feb 08 23:15:05 GMT 2025","passed","Sat Feb 08 23:15:05 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testRegisterUserUnsuccessful"
"Verify the error message for invalid registration with missing password, line-275","205","testRegisterUnsuccessfulToken","Surefire suite","Sat Feb 08 23:15:15 GMT 2025","passed","Sat Feb 08 23:15:15 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testRegisterUnsuccessfulToken"
"Get delayed response","3465","testGetDelayedResponse","Surefire suite","Sat Feb 08 23:14:55 GMT 2025","passed","Sat Feb 08 23:14:59 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetDelayedResponse"
"Parameterized test with @dataProvider, for id of user that dos not exist, line-161","200","testSingleResourceNotFaund","Surefire suite","Sat Feb 08 23:15:15 GMT 2025","passed","Sat Feb 08 23:15:15 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testSingleResourceNotFaund"
"Login unsuccessful","197","testUserLoginRegisterUnsuccessful","Surefire suite","Sat Feb 08 23:15:06 GMT 2025","passed","Sat Feb 08 23:15:06 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUserLoginRegisterUnsuccessful"
"Create a user and verify the name of that user is equal to one that was in a response, line-180","183","testIdOfCreatedEntry","Surefire suite","Sat Feb 08 23:15:14 GMT 2025","passed","Sat Feb 08 23:15:14 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testIdOfCreatedEntry"
"Register unsuccessful","209","testRegisterUnsuccessful","Surefire suite","Sat Feb 08 23:15:12 GMT 2025","passed","Sat Feb 08 23:15:12 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testRegisterUnsuccessful"
"Get list of users","2402","testGetListUsers","Surefire suite","Sat Feb 08 23:14:52 GMT 2025","passed","Sat Feb 08 23:14:55 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetListUsers"
"User registration successful","205","testRegisterUserSuccessful","Surefire suite","Sat Feb 08 23:15:04 GMT 2025","passed","Sat Feb 08 23:15:05 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testRegisterUserSuccessful"
