"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get list Of Users","192","testListUsers","Surefire suite","Tue Feb 04 21:26:18 GMT 2025","passed","Tue Feb 04 21:26:18 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testListUsers"
"Validation of error message after unsuccessful login by providing only email without password","335","testPassParametersViaFactory_1","Surefire suite","Tue Feb 04 21:26:22 GMT 2025","passed","Tue Feb 04 21:26:22 GMT 2025","api.tests.dima.test.UseFactoryAprouchTest","Surefire test","api.tests.dima.test.UseFactoryAprouchTest","testPassParametersViaFactory_1"
"Get delayed response","3637","testGetDelayedResponse","Surefire suite","Tue Feb 04 21:25:56 GMT 2025","passed","Tue Feb 04 21:26:00 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetDelayedResponse"
"Delete user","317","testDelete","Surefire suite","Tue Feb 04 21:26:17 GMT 2025","passed","Tue Feb 04 21:26:18 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testDelete"
"Update user","317","testPutUser","Surefire suite","Tue Feb 04 21:26:00 GMT 2025","passed","Tue Feb 04 21:26:01 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testPutUser"
"Get invalid user by ID","138","testGetInvalidUser","Surefire suite","Tue Feb 04 21:25:56 GMT 2025","passed","Tue Feb 04 21:25:56 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetInvalidUser"
"Test the json schema and response body with aid of Json validator, line-65, and attaching the JSON scheema document","497","testOfJsonScheemaWithResponseJsonBody","Surefire suite","Tue Feb 04 21:26:28 GMT 2025","passed","Tue Feb 04 21:26:28 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testOfJsonScheemaWithResponseJsonBody"
"User registration successful","316","testRegisterUserSuccessful","Surefire suite","Tue Feb 04 21:26:07 GMT 2025","passed","Tue Feb 04 21:26:07 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testRegisterUserSuccessful"
"Delayed response","3333","testDelayedResponse","Surefire suite","Tue Feb 04 21:26:03 GMT 2025","passed","Tue Feb 04 21:26:06 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testDelayedResponse"
"Create a user and verify the name of that user is equal to one that was in a response, line-180","362","testIdOfCreatedEntry","Surefire suite","Tue Feb 04 21:26:27 GMT 2025","passed","Tue Feb 04 21:26:27 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testIdOfCreatedEntry"
"User registration unsuccessful","321","testRegisterUserUnsuccessful","Surefire suite","Tue Feb 04 21:26:07 GMT 2025","passed","Tue Feb 04 21:26:07 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testRegisterUserUnsuccessful"
"Delete single user","304","testDeleteUser","Surefire suite","Tue Feb 04 21:26:06 GMT 2025","passed","Tue Feb 04 21:26:06 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testDeleteUser"
"Get single resource not found","184","testSingleResourceNotFound","Surefire suite","Tue Feb 04 21:26:20 GMT 2025","passed","Tue Feb 04 21:26:20 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleResourceNotFound"
"Test that the user`s id is not exist","156","use String class for verification, line-92","Surefire suite","Tue Feb 04 21:26:31 GMT 2025","passed","Tue Feb 04 21:26:31 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testUserIsNotExist"
"Get the registration token by providing valid email and password, validation of received token, line-257","360","testRegisteredToken","Surefire suite","Tue Feb 04 21:26:29 GMT 2025","passed","Tue Feb 04 21:26:29 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testRegisteredToken"
"Test that the user`s id is not exist","181","use Rest Assured class JSONObject for verification, line-110","Surefire suite","Tue Feb 04 21:26:31 GMT 2025","passed","Tue Feb 04 21:26:31 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testUserIsNotExistJson"
"Test the id of a sinle userr, line-80","185","testVerifyUsersId","Surefire suite","Tue Feb 04 21:26:31 GMT 2025","passed","Tue Feb 04 21:26:31 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testVerifyUsersId"
"Update user","330","testPatchUser","Surefire suite","Tue Feb 04 21:26:01 GMT 2025","passed","Tue Feb 04 21:26:01 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testPatchUser"
"Get user not found","165","testSingleUserNotFound","Surefire suite","Tue Feb 04 21:26:11 GMT 2025","passed","Tue Feb 04 21:26:12 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testSingleUserNotFound"
"This is empty test for learning purpose only","0","testEmptyTest","Surefire suite","Tue Feb 04 21:26:22 GMT 2025","passed","Tue Feb 04 21:26:22 GMT 2025","api.tests.dima.test.UseFactoryAprouchTest","Surefire test","api.tests.dima.test.UseFactoryAprouchTest","testEmptyTest"
"Get list Of Users","188","testGetListOfUsers","Surefire suite","Tue Feb 04 21:26:09 GMT 2025","passed","Tue Feb 04 21:26:10 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testGetListOfUsers"
"Get list Of Users Not Found","317","testSingleUserNotExist","Surefire suite","Tue Feb 04 21:26:08 GMT 2025","passed","Tue Feb 04 21:26:08 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testSingleUserNotExist"
"Parameterized test with @dataProvider, for id of user that dos not exist, line-161","347","testSingleResourceNotFaund","Surefire suite","Tue Feb 04 21:26:30 GMT 2025","passed","Tue Feb 04 21:26:30 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testSingleResourceNotFaund"
"Delete a user","329","testDeleteUser","Surefire suite","Tue Feb 04 21:26:01 GMT 2025","passed","Tue Feb 04 21:26:01 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testDeleteUser"
"Register successful","320","testRegisterSuccessful","Surefire suite","Tue Feb 04 21:26:19 GMT 2025","passed","Tue Feb 04 21:26:19 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testRegisterSuccessful"
"This is empty test for learning purpose only","0","testEmptyTest","Surefire suite","Tue Feb 04 21:26:22 GMT 2025","passed","Tue Feb 04 21:26:22 GMT 2025","api.tests.dima.test.UseFactoryAprouchTest","Surefire test","api.tests.dima.test.UseFactoryAprouchTest","testEmptyTest"
"","2048","testTitle","Surefire suite","Tue Feb 04 21:26:12 GMT 2025","broken","Tue Feb 04 21:26:14 GMT 2025","api.tests.sergeyk.SeleniumTest","Surefire test","api.tests.sergeyk.SeleniumTest","testTitle"
"Validation of error message after unsuccessful login by providing only email without password","349","testPassParametersViaFactory_1","Surefire suite","Tue Feb 04 21:26:22 GMT 2025","passed","Tue Feb 04 21:26:22 GMT 2025","api.tests.dima.test.UseFactoryAprouchTest","Surefire test","api.tests.dima.test.UseFactoryAprouchTest","testPassParametersViaFactory_1"
"Delete a user entry by specifying the user`s id, line-239","326","deleteEntry","Surefire suite","Tue Feb 04 21:26:26 GMT 2025","passed","Tue Feb 04 21:26:26 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","deleteEntry"
"Get single user","196","testSingleUser","Surefire suite","Tue Feb 04 21:26:20 GMT 2025","passed","Tue Feb 04 21:26:20 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleUser"
"Create user","345","testPostUser","Surefire suite","Tue Feb 04 21:26:11 GMT 2025","passed","Tue Feb 04 21:26:11 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testPostUser"
"Create a user and verify the id of that user is equal to one that was in a response, line-200","354","testIdOfCreatedEntryInAResponseBody","Surefire suite","Tue Feb 04 21:26:27 GMT 2025","passed","Tue Feb 04 21:26:27 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testIdOfCreatedEntryInAResponseBody"
"Update single user","321","testUpdateUser","Surefire suite","Tue Feb 04 21:26:08 GMT 2025","passed","Tue Feb 04 21:26:08 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUpdateUser"
