"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test id`s of a single user, line-146","191","testSingleResourceId","Surefire suite","Fri Feb 21 12:40:08 GMT 2025","passed","Fri Feb 21 12:40:08 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testSingleResourceId"
"Delete user","228","testDelete","Surefire suite","Fri Feb 21 12:40:03 GMT 2025","passed","Fri Feb 21 12:40:03 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testDelete"
"This is empty test for learning purpose only","0","testEmptyTest","Surefire suite","Fri Feb 21 12:40:10 GMT 2025","passed","Fri Feb 21 12:40:10 GMT 2025","api.tests.dima.test.UseFactoryAprouchTest","Surefire test","api.tests.dima.test.UseFactoryAprouchTest","testEmptyTest"
"Create single user","178","testCreateUser","Surefire suite","Fri Feb 21 12:40:16 GMT 2025","passed","Fri Feb 21 12:40:17 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testCreateUser"
"Delete a user","182","testDeleteUser","Surefire suite","Fri Feb 21 12:40:15 GMT 2025","passed","Fri Feb 21 12:40:15 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testDeleteUser"
"Get single resource not found","212","testSingleResourceNotFound","Surefire suite","Fri Feb 21 12:40:05 GMT 2025","passed","Fri Feb 21 12:40:05 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleResourceNotFound"
"Test all the user`s id that are presented on the page, line-45","54","testListOfUsersIdExisted","Surefire suite","Fri Feb 21 12:40:07 GMT 2025","passed","Fri Feb 21 12:40:07 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testListOfUsersIdExisted"
"Test the id of a sinle userr, line-80","194","testVerifyUsersId","Surefire suite","Fri Feb 21 12:40:10 GMT 2025","passed","Fri Feb 21 12:40:10 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testVerifyUsersId"
"Get information about single user not found","46","testSingleUserNotFound","Surefire suite","Fri Feb 21 12:40:16 GMT 2025","passed","Fri Feb 21 12:40:16 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testSingleUserNotFound"
"Get list Of resource id","57","testGetSingleResourceId","Surefire suite","Fri Feb 21 12:40:20 GMT 2025","passed","Fri Feb 21 12:40:20 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testGetSingleResourceId"
"Test that the user`s id is not exist","45","use Rest Assured class JSONObject for verification, line-110","Surefire suite","Fri Feb 21 12:40:10 GMT 2025","passed","Fri Feb 21 12:40:10 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testUserIsNotExistJson"
"Login a user","201","testLoginUser","Surefire suite","Fri Feb 21 12:40:15 GMT 2025","passed","Fri Feb 21 12:40:15 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testLoginUser"
"Login unsuccessful","183","testUserLoginRegisterUnsuccessful","Surefire suite","Fri Feb 21 12:40:21 GMT 2025","passed","Fri Feb 21 12:40:21 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUserLoginRegisterUnsuccessful"
"Login successful","225","testLoginSuccessful","Surefire suite","Fri Feb 21 12:40:04 GMT 2025","passed","Fri Feb 21 12:40:04 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testLoginSuccessful"
"Update user","193","testUpdatePut","Surefire suite","Fri Feb 21 12:40:06 GMT 2025","passed","Fri Feb 21 12:40:06 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testUpdatePut"
"Test the json schema and response body with aid of Json validator, line-65, and attaching the JSON scheema document","543","testOfJsonScheemaWithResponseJsonBody","Surefire suite","Fri Feb 21 12:40:07 GMT 2025","passed","Fri Feb 21 12:40:08 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testOfJsonScheemaWithResponseJsonBody"
"Get list Of Users Not Found","40","testSingleUserNotExist","Surefire suite","Fri Feb 21 12:40:20 GMT 2025","passed","Fri Feb 21 12:40:21 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testSingleUserNotExist"
"Get single user","55","testSingleUser","Surefire suite","Fri Feb 21 12:40:16 GMT 2025","passed","Fri Feb 21 12:40:16 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testSingleUser"
"Create user","189","testPostUser","Surefire suite","Fri Feb 21 12:40:15 GMT 2025","passed","Fri Feb 21 12:40:16 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testPostUser"
"Delayed response","3278","testDelayedResponse","Surefire suite","Fri Feb 21 12:40:00 GMT 2025","passed","Fri Feb 21 12:40:03 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testDelayedResponse"
"Verify the error message for invalid registration with missing password, line-275","208","testRegisterUnsuccessfulToken","Surefire suite","Fri Feb 21 12:40:08 GMT 2025","passed","Fri Feb 21 12:40:08 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testRegisterUnsuccessfulToken"
"Use .xml file for parameterization and @Optional for providing parameters by default, line-216","185","testOfEntrysNameUpdated","Surefire suite","Fri Feb 21 12:40:07 GMT 2025","passed","Fri Feb 21 12:40:07 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testOfEntrysNameUpdated"
"Test that the user`s id is not exist","177","use String class for verification, line-92","Surefire suite","Fri Feb 21 12:40:09 GMT 2025","passed","Fri Feb 21 12:40:10 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testUserIsNotExist"
"Get delayed response","3378","testGetDelayedResponse","Surefire suite","Fri Feb 21 12:40:11 GMT 2025","passed","Fri Feb 21 12:40:14 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetDelayedResponse"
"Get single user not found","231","testSingleUserNotFound","Surefire suite","Fri Feb 21 12:40:05 GMT 2025","passed","Fri Feb 21 12:40:06 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleUserNotFound"
"Validation of error message after unsuccessful login by providing only email without password","183","testPassParametersViaFactory_1","Surefire suite","Fri Feb 21 12:40:10 GMT 2025","passed","Fri Feb 21 12:40:10 GMT 2025","api.tests.dima.test.UseFactoryAprouchTest","Surefire test","api.tests.dima.test.UseFactoryAprouchTest","testPassParametersViaFactory_1"
"Validation of error message after unsuccessful login by providing only email without password","198","testPassParametersViaFactory_1","Surefire suite","Fri Feb 21 12:40:10 GMT 2025","passed","Fri Feb 21 12:40:10 GMT 2025","api.tests.dima.test.UseFactoryAprouchTest","Surefire test","api.tests.dima.test.UseFactoryAprouchTest","testPassParametersViaFactory_1"
"Validation of error message after unsuccessful login by providing only email without password, line-315","214","testErrorMessageOfUnsuccessfulLogin","Surefire suite","Fri Feb 21 12:40:06 GMT 2025","passed","Fri Feb 21 12:40:07 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testErrorMessageOfUnsuccessfulLogin"
"This is empty test for learning purpose only","1","testEmptyTest","Surefire suite","Fri Feb 21 12:40:10 GMT 2025","passed","Fri Feb 21 12:40:10 GMT 2025","api.tests.dima.test.UseFactoryAprouchTest","Surefire test","api.tests.dima.test.UseFactoryAprouchTest","testEmptyTest"
"Create a user","193","testPostCreateUser","Surefire suite","Fri Feb 21 12:40:14 GMT 2025","passed","Fri Feb 21 12:40:14 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testPostCreateUser"
"Get invalid user by ID","39","testGetInvalidUser","Surefire suite","Fri Feb 21 12:40:11 GMT 2025","passed","Fri Feb 21 12:40:11 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetInvalidUser"
"Get list Of resource id not found","40","testSingleResourceIdNotExist","Surefire suite","Fri Feb 21 12:40:20 GMT 2025","passed","Fri Feb 21 12:40:20 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testSingleResourceIdNotExist"
"Get the registration token by providing valid email and password, validation of received token, line-257","195","testRegisteredToken","Surefire suite","Fri Feb 21 12:40:08 GMT 2025","passed","Fri Feb 21 12:40:08 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testRegisteredToken"
"Register a user","190","testRegisterUser","Surefire suite","Fri Feb 21 12:40:15 GMT 2025","passed","Fri Feb 21 12:40:15 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testRegisterUser"
"Login successful","178","testUserLoginRegister","Surefire suite","Fri Feb 21 12:40:21 GMT 2025","passed","Fri Feb 21 12:40:21 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUserLoginRegister"
"Get list of users with deserialization Pojo class","75","testGetListUserPojo","Surefire suite","Fri Feb 21 12:40:16 GMT 2025","passed","Fri Feb 21 12:40:16 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testGetListUserPojo"
"Update single user","189","testUpdateUserPatch","Surefire suite","Fri Feb 21 12:40:21 GMT 2025","passed","Fri Feb 21 12:40:21 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUpdateUserPatch"
"Get list Of Users","55","testVerifySingleUser","Surefire suite","Fri Feb 21 12:40:21 GMT 2025","passed","Fri Feb 21 12:40:21 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testVerifySingleUser"
"Create user","191","testPostUserResponse","Surefire suite","Fri Feb 21 12:40:16 GMT 2025","passed","Fri Feb 21 12:40:16 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testPostUserResponse"
"Get list Of Users","51","testGetListOfUsers","Surefire suite","Fri Feb 21 12:40:16 GMT 2025","passed","Fri Feb 21 12:40:16 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testGetListOfUsers"
"Create a user and verify the name of that user is equal to one that was in a response, line-180","207","testIdOfCreatedEntry","Surefire suite","Fri Feb 21 12:40:07 GMT 2025","passed","Fri Feb 21 12:40:07 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testIdOfCreatedEntry"
"Update user","183","testPatchUser","Surefire suite","Fri Feb 21 12:40:14 GMT 2025","passed","Fri Feb 21 12:40:15 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testPatchUser"
"Get information about single user","55","testSingleUsers","Surefire suite","Fri Feb 21 12:40:16 GMT 2025","passed","Fri Feb 21 12:40:16 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testSingleUsers"
"Delete single user","187","testDeleteUser","Surefire suite","Fri Feb 21 12:40:20 GMT 2025","passed","Fri Feb 21 12:40:20 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testDeleteUser"
"Get all the resources (books) available in the API, at current time. With allure parameters and attachment","135","testgetAllTheBooks","Surefire suite","Fri Feb 21 12:40:10 GMT 2025","passed","Fri Feb 21 12:40:10 GMT 2025","api.tests.dima.test.MixedAPIAndSeleniumTests","Surefire test","api.tests.dima.test.MixedAPIAndSeleniumTests","testgetAllTheBooks"
"Create a user and verify the id of that user is equal to one that was in a response, line-200","204","testIdOfCreatedEntryInAResponseBody","Surefire suite","Fri Feb 21 12:40:07 GMT 2025","passed","Fri Feb 21 12:40:07 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testIdOfCreatedEntryInAResponseBody"
"Login a user without password","183","testLoginUserWithoutPassword","Surefire suite","Fri Feb 21 12:40:15 GMT 2025","passed","Fri Feb 21 12:40:15 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testLoginUserWithoutPassword"
"Get single resource","61","testSingleResource","Surefire suite","Fri Feb 21 12:40:05 GMT 2025","passed","Fri Feb 21 12:40:05 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleResource"
"Update user","185","testPutUser","Surefire suite","Fri Feb 21 12:40:14 GMT 2025","passed","Fri Feb 21 12:40:14 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testPutUser"
"Update user","211","testUpdatePatch","Surefire suite","Fri Feb 21 12:40:06 GMT 2025","passed","Fri Feb 21 12:40:06 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testUpdatePatch"
"Validation of token received after registration with valid email and password, line-296 ","190","testTokenForLoginSuccesful","Surefire suite","Fri Feb 21 12:40:09 GMT 2025","passed","Fri Feb 21 12:40:09 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testTokenForLoginSuccesful"
"Parameterized test with @dataProvider, for id of user that dos not exist, line-161","190","testSingleResourceNotFaund","Surefire suite","Fri Feb 21 12:40:09 GMT 2025","passed","Fri Feb 21 12:40:09 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testSingleResourceNotFaund"
"Parameterized test with @dataProvider, for id of user that dos not exist, line-161","190","testSingleResourceNotFaund","Surefire suite","Fri Feb 21 12:40:09 GMT 2025","passed","Fri Feb 21 12:40:09 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testSingleResourceNotFaund"
"This test is entended to fail for porpose of taking sceenshot and render it to a Allure report","2","testLogotypeOfUdemyMainPage","Surefire suite","Fri Feb 21 12:39:58 GMT 2025","unknown","Fri Feb 21 12:39:58 GMT 2025","api.tests.dima.test.MixedAPIAndSeleniumTests","Surefire test","api.tests.dima.test.MixedAPIAndSeleniumTests","testLogotypeOfUdemyMainPage"
"User registration unsuccessful","186","testRegisterUserUnsuccessful","Surefire suite","Fri Feb 21 12:40:20 GMT 2025","passed","Fri Feb 21 12:40:20 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testRegisterUserUnsuccessful"
"Get single user","60","testGetSingleUser","Surefire suite","Fri Feb 21 12:40:10 GMT 2025","passed","Fri Feb 21 12:40:11 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetSingleUser"
"Delete a user entry by specifying the user`s id, line-239","226","deleteEntry","Surefire suite","Fri Feb 21 12:40:06 GMT 2025","passed","Fri Feb 21 12:40:06 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","deleteEntry"
"Get single user","58","testSingleUser","Surefire suite","Fri Feb 21 12:40:05 GMT 2025","passed","Fri Feb 21 12:40:05 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleUser"
"Get user not found","37","testSingleUserNotFound","Surefire suite","Fri Feb 21 12:40:16 GMT 2025","passed","Fri Feb 21 12:40:16 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testSingleUserNotFound"
"Get single resource","58","testGetSingleResource","Surefire suite","Fri Feb 21 12:40:11 GMT 2025","passed","Fri Feb 21 12:40:11 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetSingleResource"
"Get list of users","36","testGetListUsers","Surefire suite","Fri Feb 21 12:40:15 GMT 2025","passed","Fri Feb 21 12:40:15 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testGetListUsers"
"Update single user","189","testUpdateUser","Surefire suite","Fri Feb 21 12:40:21 GMT 2025","passed","Fri Feb 21 12:40:21 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUpdateUser"
