"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Create a user and verify the name of that user is equal to one that was in a response, line-180","196","testIdOfCreatedEntry","Surefire suite","Sat Feb 08 23:19:36 GMT 2025","passed","Sat Feb 08 23:19:37 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testIdOfCreatedEntry"
"Get single user","427","testGetSingleUser","Surefire suite","Sat Feb 08 23:19:17 GMT 2025","passed","Sat Feb 08 23:19:17 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetSingleUser"
"Validation of token received after registration with valid email and password, line-296 ","207","testTokenForLoginSuccesful","Surefire suite","Sat Feb 08 23:19:39 GMT 2025","passed","Sat Feb 08 23:19:39 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testTokenForLoginSuccesful"
"Create user","210","testCreate","Surefire suite","Sat Feb 08 23:19:30 GMT 2025","passed","Sat Feb 08 23:19:30 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testCreate"
"Get single user not found","61","testSingleUserNotFound","Surefire suite","Sat Feb 08 23:19:35 GMT 2025","passed","Sat Feb 08 23:19:35 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleUserNotFound"
"Create a user and verify the id of that user is equal to one that was in a response, line-200","190","testIdOfCreatedEntryInAResponseBody","Surefire suite","Sat Feb 08 23:19:37 GMT 2025","passed","Sat Feb 08 23:19:37 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testIdOfCreatedEntryInAResponseBody"
"Update user","213","testPutUser","Surefire suite","Sat Feb 08 23:19:22 GMT 2025","passed","Sat Feb 08 23:19:22 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testPutUser"
"Get list Of Users","112","testListUsers","Surefire suite","Sat Feb 08 23:19:34 GMT 2025","passed","Sat Feb 08 23:19:34 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testListUsers"
"Register unsuccessful","221","testRegisterUnsuccessful","Surefire suite","Sat Feb 08 23:19:34 GMT 2025","passed","Sat Feb 08 23:19:35 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testRegisterUnsuccessful"
"Get all the resources (books) available in the API, at current time. With allure parameters and attachment","191","testgetAllTheBooks","Surefire suite","Sat Feb 08 23:19:35 GMT 2025","passed","Sat Feb 08 23:19:35 GMT 2025","api.tests.dima.test.MixedAPIAndSeleniumTests","Surefire test","api.tests.dima.test.MixedAPIAndSeleniumTests","testgetAllTheBooks"
"Get single user","78","testSingleUser","Surefire suite","Sat Feb 08 23:19:35 GMT 2025","passed","Sat Feb 08 23:19:35 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleUser"
"Get list of users with deserialization Pojo class","73","testGetListUserPojo","Surefire suite","Sat Feb 08 23:19:29 GMT 2025","passed","Sat Feb 08 23:19:29 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testGetListUserPojo"
"Get list Of Users","74","testGetListOfUsers","Surefire suite","Sat Feb 08 23:19:29 GMT 2025","passed","Sat Feb 08 23:19:29 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testGetListOfUsers"
