"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Create single user","205","testCreateUser","Surefire suite","Wed Jan 29 14:38:08 GMT 2025","passed","Wed Jan 29 14:38:08 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testCreateUser"
"Get single resource","53","testSingleResource","Surefire suite","Wed Jan 29 14:38:19 GMT 2025","passed","Wed Jan 29 14:38:19 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleResource"
"Delete single user","213","testDeleteUser","Surefire suite","Wed Jan 29 14:38:11 GMT 2025","passed","Wed Jan 29 14:38:12 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testDeleteUser"
"Login a user without password","212","testLoginUserWithoutPassword","Surefire suite","Wed Jan 29 14:38:08 GMT 2025","passed","Wed Jan 29 14:38:08 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testLoginUserWithoutPassword"
"Update user","197","testUpdatePut","Surefire suite","Wed Jan 29 14:38:19 GMT 2025","passed","Wed Jan 29 14:38:20 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testUpdatePut"
"Get single user","469","testGetSingleUser","Surefire suite","Wed Jan 29 14:38:02 GMT 2025","passed","Wed Jan 29 14:38:02 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetSingleUser"
"Get list Of Users","85","testListUsers","Surefire suite","Wed Jan 29 14:38:18 GMT 2025","passed","Wed Jan 29 14:38:18 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testListUsers"
"","54","testSingleUsers","Surefire suite","Wed Jan 29 14:38:14 GMT 2025","passed","Wed Jan 29 14:38:14 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testSingleUsers"
"Validation of error message after unsuccessful login by providing only email without password","204","testPassParametersViaFactory_1","Surefire suite","Wed Jan 29 14:38:20 GMT 2025","passed","Wed Jan 29 14:38:20 GMT 2025","api.tests.dima.test.UseFactoryAprouchTest","Surefire test","api.tests.dima.test.UseFactoryAprouchTest","testPassParametersViaFactory_1"
"","35","testGetListUsers","Surefire suite","Wed Jan 29 14:38:14 GMT 2025","passed","Wed Jan 29 14:38:14 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testGetListUsers"
"Get list of users with deserialization Pojo class","74","testGetListUserPojo","Surefire suite","Wed Jan 29 14:38:13 GMT 2025","passed","Wed Jan 29 14:38:13 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testGetListUserPojo"
"Get single user not found","40","testSingleUserNotFound","Surefire suite","Wed Jan 29 14:38:19 GMT 2025","passed","Wed Jan 29 14:38:19 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleUserNotFound"
"Delayed response","3220","testDelayedResponse","Surefire suite","Wed Jan 29 14:38:08 GMT 2025","passed","Wed Jan 29 14:38:11 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testDelayedResponse"
"User registration unsuccessful","207","testRegisterUserUnsuccessful","Surefire suite","Wed Jan 29 14:38:12 GMT 2025","passed","Wed Jan 29 14:38:12 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testRegisterUserUnsuccessful"
"Get delayed response","3458","testGetDelayedResponse","Surefire suite","Wed Jan 29 14:38:03 GMT 2025","passed","Wed Jan 29 14:38:06 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetDelayedResponse"
"Get single user","48","testSingleUser","Surefire suite","Wed Jan 29 14:38:19 GMT 2025","passed","Wed Jan 29 14:38:19 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleUser"
"Get list Of Users","61","testVerifySingleUser","Surefire suite","Wed Jan 29 14:38:13 GMT 2025","passed","Wed Jan 29 14:38:13 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testVerifySingleUser"
"","214","testPostUser","Surefire suite","Wed Jan 29 14:38:14 GMT 2025","passed","Wed Jan 29 14:38:14 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testPostUser"
"","213","testPostUserResponse","Surefire suite","Wed Jan 29 14:38:14 GMT 2025","passed","Wed Jan 29 14:38:14 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testPostUserResponse"
"Validation of error message after unsuccessful login by providing only email without password","202","testPassParametersViaFactory_1","Surefire suite","Wed Jan 29 14:38:20 GMT 2025","passed","Wed Jan 29 14:38:20 GMT 2025","api.tests.dima.test.UseFactoryAprouchTest","Surefire test","api.tests.dima.test.UseFactoryAprouchTest","testPassParametersViaFactory_1"
"This test is entended to fail for porpose of taking sceenshot and render it to a Allure report","1","testLogotypeOfUdemyMainPage","Surefire suite","Wed Jan 29 14:37:59 GMT 2025","unknown","Wed Jan 29 14:37:59 GMT 2025","api.tests.dima.test.MixedAPIAndSeleniumTests","Surefire test","api.tests.dima.test.MixedAPIAndSeleniumTests","testLogotypeOfUdemyMainPage"
"Update user","218","testUpdatePatch","Surefire suite","Wed Jan 29 14:38:19 GMT 2025","passed","Wed Jan 29 14:38:19 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testUpdatePatch"
"Delete user","196","testDelete","Surefire suite","Wed Jan 29 14:38:18 GMT 2025","passed","Wed Jan 29 14:38:18 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testDelete"
"","51","testSingleUserNotFound","Surefire suite","Wed Jan 29 14:38:14 GMT 2025","passed","Wed Jan 29 14:38:14 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testSingleUserNotFound"
"Delayed response","3205","testDelayedResponse","Surefire suite","Wed Jan 29 14:38:15 GMT 2025","passed","Wed Jan 29 14:38:18 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testDelayedResponse"
