"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get the registration token by providing valid email and password, validation of received token, line-257","221","testRegisteredToken","Surefire suite","Wed Jan 29 17:26:07 GMT 2025","passed","Wed Jan 29 17:26:07 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testRegisteredToken"
"Create  single user","288","testPostUser","Surefire suite","Wed Jan 29 17:25:57 GMT 2025","passed","Wed Jan 29 17:25:57 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testPostUser"
"Delete a user entry by specifying the user`s id, line-239","216","deleteEntry","Surefire suite","Wed Jan 29 17:26:05 GMT 2025","passed","Wed Jan 29 17:26:05 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","deleteEntry"
"Get user not found","108","testSingleUserNotFound","Surefire suite","Wed Jan 29 17:25:58 GMT 2025","passed","Wed Jan 29 17:25:58 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testSingleUserNotFound"
"Get information about single user not found","119","testSingleUserNotFound","Surefire suite","Wed Jan 29 17:25:56 GMT 2025","passed","Wed Jan 29 17:25:56 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testSingleUserNotFound"
"Login successful","272","testLoginSuccessful","Surefire suite","Wed Jan 29 17:26:02 GMT 2025","passed","Wed Jan 29 17:26:02 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testLoginSuccessful"
"Get list Of resource id not found","105","testSingleResourceIdNotExist","Surefire suite","Wed Jan 29 17:25:54 GMT 2025","passed","Wed Jan 29 17:25:54 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testSingleResourceIdNotExist"
"Get all the id`s of users presented as a resources, line-129","49","testGetListOfResourses","Surefire suite","Wed Jan 29 17:26:06 GMT 2025","passed","Wed Jan 29 17:26:06 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testGetListOfResourses"
"Get list of users","2461","testGetListUsers","Surefire suite","Wed Jan 29 17:25:41 GMT 2025","passed","Wed Jan 29 17:25:43 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetListUsers"
"Login a user","271","testLoginUser","Surefire suite","Wed Jan 29 17:25:49 GMT 2025","passed","Wed Jan 29 17:25:49 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testLoginUser"
"Get single resource","116","testSingleResource","Surefire suite","Wed Jan 29 17:26:03 GMT 2025","passed","Wed Jan 29 17:26:03 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleResource"
"Test all the user`s id that are presented on the page, line-45","42","testListOfUsersIdExisted","Surefire suite","Wed Jan 29 17:26:06 GMT 2025","passed","Wed Jan 29 17:26:06 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testListOfUsersIdExisted"
