"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get list resource","76","testListResource","Surefire suite","Sat Feb 08 21:39:40 GMT 2025","passed","Sat Feb 08 21:39:40 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testListResource"
"Get single user not found","44","testSingleUserNotFound","Surefire suite","Sat Feb 08 21:39:41 GMT 2025","passed","Sat Feb 08 21:39:41 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleUserNotFound"
"Validation of error message after unsuccessful login by providing only email without password","213","testPassParametersViaFactory_1","Surefire suite","Sat Feb 08 21:39:43 GMT 2025","passed","Sat Feb 08 21:39:43 GMT 2025","api.tests.dima.test.UseFactoryAprouchTest","Surefire test","api.tests.dima.test.UseFactoryAprouchTest","testPassParametersViaFactory_1"
"Get single resource","253","testGetSingleResource","Surefire suite","Sat Feb 08 21:39:24 GMT 2025","passed","Sat Feb 08 21:39:24 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetSingleResource"
"Test that the user`s id is not exist","188","use String class for verification, line-92","Surefire suite","Sat Feb 08 21:39:46 GMT 2025","passed","Sat Feb 08 21:39:46 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testUserIsNotExist"
"Get list of users","42","testGetListUsers","Surefire suite","Sat Feb 08 21:39:36 GMT 2025","passed","Sat Feb 08 21:39:36 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testGetListUsers"
"Create a user and verify the id of that user is equal to one that was in a response, line-200","201","testIdOfCreatedEntryInAResponseBody","Surefire suite","Sat Feb 08 21:39:43 GMT 2025","passed","Sat Feb 08 21:39:44 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testIdOfCreatedEntryInAResponseBody"
"Get single resource not found","44","testSingleResourceNotFound","Surefire suite","Sat Feb 08 21:39:41 GMT 2025","passed","Sat Feb 08 21:39:41 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleResourceNotFound"
"Create single user","211","testCreateUser","Surefire suite","Sat Feb 08 21:39:29 GMT 2025","passed","Sat Feb 08 21:39:30 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testCreateUser"
"Get list Of Users","56","testGetListOfUsers","Surefire suite","Sat Feb 08 21:39:35 GMT 2025","passed","Sat Feb 08 21:39:35 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testGetListOfUsers"
"Create a user and verify the name of that user is equal to one that was in a response, line-180","189","testIdOfCreatedEntry","Surefire suite","Sat Feb 08 21:39:43 GMT 2025","passed","Sat Feb 08 21:39:43 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testIdOfCreatedEntry"
"Test all the user`s id that are presented on the page, line-45","40","testListOfUsersIdExisted","Surefire suite","Sat Feb 08 21:39:44 GMT 2025","passed","Sat Feb 08 21:39:44 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testListOfUsersIdExisted"
"Update single user","225","testUpdateUserPatch","Surefire suite","Sat Feb 08 21:39:34 GMT 2025","passed","Sat Feb 08 21:39:35 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUpdateUserPatch"
"Update user","210","testPatchUser","Surefire suite","Sat Feb 08 21:39:28 GMT 2025","passed","Sat Feb 08 21:39:28 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testPatchUser"
"Validation of error message after unsuccessful login by providing only email without password, line-315","194","testErrorMessageOfUnsuccessfulLogin","Surefire suite","Sat Feb 08 21:39:43 GMT 2025","passed","Sat Feb 08 21:39:43 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testErrorMessageOfUnsuccessfulLogin"
