"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get single resource","385","testGetSingleResource","Surefire suite","Mon Feb 03 12:42:30 GMT 2025","passed","Mon Feb 03 12:42:31 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetSingleResource"
"Delete user","355","testDelete","Surefire suite","Mon Feb 03 12:42:50 GMT 2025","passed","Mon Feb 03 12:42:50 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testDelete"
"Get list Of Users","141","testListUsers","Surefire suite","Mon Feb 03 12:42:50 GMT 2025","passed","Mon Feb 03 12:42:51 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testListUsers"
"Create  single user","361","testPostUser","Surefire suite","Mon Feb 03 12:42:45 GMT 2025","passed","Mon Feb 03 12:42:45 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testPostUser"
"Create single user","347","testCreateUser","Surefire suite","Mon Feb 03 12:42:37 GMT 2025","passed","Mon Feb 03 12:42:37 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testCreateUser"
"Delete a user","355","testDeleteUser","Surefire suite","Mon Feb 03 12:42:35 GMT 2025","passed","Mon Feb 03 12:42:36 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testDeleteUser"
"Get single user","114","testSingleUser","Surefire suite","Mon Feb 03 12:42:52 GMT 2025","passed","Mon Feb 03 12:42:52 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleUser"
"Get single user","133","testSingleUser","Surefire suite","Mon Feb 03 12:42:46 GMT 2025","passed","Mon Feb 03 12:42:46 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testSingleUser"
"Get list Of resource id not found","381","testSingleResourceIdNotExist","Surefire suite","Mon Feb 03 12:42:42 GMT 2025","passed","Mon Feb 03 12:42:42 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testSingleResourceIdNotExist"
"Register unsuccessful","363","testRegisterUnsuccessful","Surefire suite","Mon Feb 03 12:42:52 GMT 2025","passed","Mon Feb 03 12:42:52 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testRegisterUnsuccessful"
"Create user","369","testCreate","Surefire suite","Mon Feb 03 12:42:46 GMT 2025","passed","Mon Feb 03 12:42:47 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testCreate"
"Delayed response","3420","testDelayedResponse","Surefire suite","Mon Feb 03 12:42:37 GMT 2025","passed","Mon Feb 03 12:42:41 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testDelayedResponse"
"Login unsuccessful","340","testUserLoginRegisterUnsuccessful","Surefire suite","Mon Feb 03 12:42:44 GMT 2025","passed","Mon Feb 03 12:42:44 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUserLoginRegisterUnsuccessful"
"Login unsuccessful","352","testLoginUnsuccessful","Surefire suite","Mon Feb 03 12:42:51 GMT 2025","passed","Mon Feb 03 12:42:51 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testLoginUnsuccessful"
"Get list Of resource id","98","testGetSingleResourceId","Surefire suite","Mon Feb 03 12:42:41 GMT 2025","passed","Mon Feb 03 12:42:41 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testGetSingleResourceId"
"Update user","377","testUpdatePut","Surefire suite","Mon Feb 03 12:42:53 GMT 2025","passed","Mon Feb 03 12:42:53 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testUpdatePut"
"Create user","413","testPostUserResponse","Surefire suite","Mon Feb 03 12:42:46 GMT 2025","passed","Mon Feb 03 12:42:46 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testPostUserResponse"
"Get list of users with deserialization Pojo class","165","testGetListUserPojo","Surefire suite","Mon Feb 03 12:42:44 GMT 2025","passed","Mon Feb 03 12:42:44 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testGetListUserPojo"
"Get information about single user not found","120","testSingleUserNotFound","Surefire suite","Mon Feb 03 12:42:44 GMT 2025","passed","Mon Feb 03 12:42:45 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testSingleUserNotFound"
"User registration unsuccessful","355","testRegisterUserUnsuccessful","Surefire suite","Mon Feb 03 12:42:42 GMT 2025","passed","Mon Feb 03 12:42:42 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testRegisterUserUnsuccessful"
"Update user","358","testPutUser","Surefire suite","Mon Feb 03 12:42:35 GMT 2025","passed","Mon Feb 03 12:42:35 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testPutUser"
"Login a user without password","356","testLoginUserWithoutPassword","Surefire suite","Mon Feb 03 12:42:37 GMT 2025","passed","Mon Feb 03 12:42:37 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testLoginUserWithoutPassword"
"Create user","368","testPostUser","Surefire suite","Mon Feb 03 12:42:45 GMT 2025","passed","Mon Feb 03 12:42:46 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testPostUser"
"Update user","366","testPatchUser","Surefire suite","Mon Feb 03 12:42:35 GMT 2025","passed","Mon Feb 03 12:42:35 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testPatchUser"
"Get list Of Users Not Found","85","testSingleUserNotExist","Surefire suite","Mon Feb 03 12:42:42 GMT 2025","passed","Mon Feb 03 12:42:42 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testSingleUserNotExist"
