"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get all the resources (books) available in the API, at current time. With allure parameters and attachment","285","testgetAllTheBooks","Surefire suite","Wed Jan 29 14:53:33 GMT 2025","passed","Wed Jan 29 14:53:34 GMT 2025","api.tests.dima.test.MixedAPIAndSeleniumTests","Surefire test","api.tests.dima.test.MixedAPIAndSeleniumTests","testgetAllTheBooks"
"Validation of error message after unsuccessful login by providing only email without password","317","testPassParametersViaFactory_1","Surefire suite","Wed Jan 29 14:53:34 GMT 2025","passed","Wed Jan 29 14:53:34 GMT 2025","api.tests.dima.test.UseFactoryAprouchTest","Surefire test","api.tests.dima.test.UseFactoryAprouchTest","testPassParametersViaFactory_1"
"Login unsuccessful","318","testUserLoginRegisterUnsuccessful","Surefire suite","Wed Jan 29 14:53:25 GMT 2025","passed","Wed Jan 29 14:53:25 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUserLoginRegisterUnsuccessful"
"Delete a user entry by specifying the user`s id, line-239","311","deleteEntry","Surefire suite","Wed Jan 29 14:53:34 GMT 2025","passed","Wed Jan 29 14:53:34 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","deleteEntry"
"Update user","345","testPatchUser","Surefire suite","Wed Jan 29 14:53:17 GMT 2025","passed","Wed Jan 29 14:53:17 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testPatchUser"
"Update user","352","testPutUser","Surefire suite","Wed Jan 29 14:53:17 GMT 2025","passed","Wed Jan 29 14:53:17 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testPutUser"
"Get list Of Users","65","testGetListOfUsers","Surefire suite","Wed Jan 29 14:53:25 GMT 2025","passed","Wed Jan 29 14:53:25 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testGetListOfUsers"
"Get list Of resource","85","testGetListOfResource","Surefire suite","Wed Jan 29 14:53:23 GMT 2025","passed","Wed Jan 29 14:53:23 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testGetListOfResource"
"This is empty test for learning purpose only","0","testEmptyTest","Surefire suite","Wed Jan 29 14:53:34 GMT 2025","passed","Wed Jan 29 14:53:34 GMT 2025","api.tests.dima.test.UseFactoryAprouchTest","Surefire test","api.tests.dima.test.UseFactoryAprouchTest","testEmptyTest"
"Update single user","333","testUpdateUser","Surefire suite","Wed Jan 29 14:53:24 GMT 2025","passed","Wed Jan 29 14:53:24 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUpdateUser"
"Register successful","323","testRegisterSuccessful","Surefire suite","Wed Jan 29 14:53:32 GMT 2025","passed","Wed Jan 29 14:53:32 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testRegisterSuccessful"
"","46","testGetListUsers","Surefire suite","Wed Jan 29 14:53:26 GMT 2025","passed","Wed Jan 29 14:53:26 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testGetListUsers"
"","64","testSingleUserNotFound","Surefire suite","Wed Jan 29 14:53:27 GMT 2025","passed","Wed Jan 29 14:53:27 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testSingleUserNotFound"
"Create single user","346","testCreateUser","Surefire suite","Wed Jan 29 14:53:19 GMT 2025","passed","Wed Jan 29 14:53:19 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testCreateUser"
"Get list of users with deserialization Pojo class","72","testGetListUserPojo","Surefire suite","Wed Jan 29 14:53:26 GMT 2025","passed","Wed Jan 29 14:53:26 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testGetListUserPojo"
"Get list Of resource id","64","testGetSingleResourceId","Surefire suite","Wed Jan 29 14:53:23 GMT 2025","passed","Wed Jan 29 14:53:23 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testGetSingleResourceId"
"","78","testSingleUsers","Surefire suite","Wed Jan 29 14:53:27 GMT 2025","passed","Wed Jan 29 14:53:27 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testSingleUsers"
"Get single user not found","67","testSingleUserNotFound","Surefire suite","Wed Jan 29 14:53:33 GMT 2025","passed","Wed Jan 29 14:53:33 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleUserNotFound"
"Get invalid user by ID","291","testGetInvalidUser","Surefire suite","Wed Jan 29 14:53:12 GMT 2025","passed","Wed Jan 29 14:53:12 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetInvalidUser"
