"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test to verify getting a resource by ID","211","testGetSingleResourceNotFoundExtended","Surefire suite","Sun Feb 16 20:13:04 GMT 2025","passed","Sun Feb 16 20:13:04 GMT 2025","api.tests.ResourceTests","Surefire test","api.tests.ResourceTests","testGetSingleResourceNotFoundExtended"
"Test to verify creating a new user","940","testCreateUser","Surefire suite","Sun Feb 16 20:13:00 GMT 2025","passed","Sun Feb 16 20:13:00 GMT 2025","api.tests.UserTests","Surefire test","api.tests.UserTests","testCreateUser"
"Test to verify getting a user by ID","227","testGetUserById","Surefire suite","Sun Feb 16 20:13:01 GMT 2025","passed","Sun Feb 16 20:13:01 GMT 2025","api.tests.UserTests","Surefire test","api.tests.UserTests","testGetUserById"
"Test to verify getting a resource by ID","206","testGetListResource","Surefire suite","Sun Feb 16 20:13:02 GMT 2025","passed","Sun Feb 16 20:13:03 GMT 2025","api.tests.ResourceTests","Surefire test","api.tests.ResourceTests","testGetListResource"
"Test to verify getting a resource by ID","208","testGetSingleResourceNotFound","Surefire suite","Sun Feb 16 20:13:03 GMT 2025","passed","Sun Feb 16 20:13:03 GMT 2025","api.tests.ResourceTests","Surefire test","api.tests.ResourceTests","testGetSingleResourceNotFound"
"Test to verify getting a list of users","312","testGetListUsers","Surefire suite","Sun Feb 16 20:13:00 GMT 2025","passed","Sun Feb 16 20:13:01 GMT 2025","api.tests.UserTests","Surefire test","api.tests.UserTests","testGetListUsers"
"Test to verify login unsuccessful","213","testLoginUnSuccessful","Surefire suite","Sun Feb 16 20:12:59 GMT 2025","passed","Sun Feb 16 20:12:59 GMT 2025","api.tests.AuthTests","Surefire test","api.tests.AuthTests","testLoginUnSuccessful"
"Test to verify register successful","218","testRegisterSuccessful","Surefire suite","Sun Feb 16 20:12:59 GMT 2025","passed","Sun Feb 16 20:12:59 GMT 2025","api.tests.AuthTests","Surefire test","api.tests.AuthTests","testRegisterSuccessful"
"Test to verify getting a resource by ID","204","testGetSingleResourceNotFoundExtended","Surefire suite","Sun Feb 16 20:13:03 GMT 2025","passed","Sun Feb 16 20:13:03 GMT 2025","api.tests.ResourceTests","Surefire test","api.tests.ResourceTests","testGetSingleResourceNotFoundExtended"
"","3219","testGetDelayedResponse","Surefire suite","Sun Feb 16 20:13:04 GMT 2025","passed","Sun Feb 16 20:13:07 GMT 2025","api.tests.DelayedResponseTest","Surefire test","api.tests.DelayedResponseTest","testGetDelayedResponse"
"Test to verify updating a user","220","testPutUpdateUser","Surefire suite","Sun Feb 16 20:13:02 GMT 2025","passed","Sun Feb 16 20:13:02 GMT 2025","api.tests.UserTests","Surefire test","api.tests.UserTests","testPutUpdateUser"
"Test to verify getting a resource by ID","220","testGetSingleResourceById","Surefire suite","Sun Feb 16 20:13:03 GMT 2025","passed","Sun Feb 16 20:13:03 GMT 2025","api.tests.ResourceTests","Surefire test","api.tests.ResourceTests","testGetSingleResourceById"
"Test to verify getting a user by ID","433","testGetUserByIdPojo","Surefire suite","Sun Feb 16 20:13:01 GMT 2025","passed","Sun Feb 16 20:13:01 GMT 2025","api.tests.UserTests","Surefire test","api.tests.UserTests","testGetUserByIdPojo"
"Test to verify deleting a user","200","testDeleteUser","Surefire suite","Sun Feb 16 20:13:02 GMT 2025","passed","Sun Feb 16 20:13:02 GMT 2025","api.tests.UserTests","Surefire test","api.tests.UserTests","testDeleteUser"
"Test to verify register unsuccessful","212","testRegisterUnSuccessful","Surefire suite","Sun Feb 16 20:12:59 GMT 2025","passed","Sun Feb 16 20:12:59 GMT 2025","api.tests.AuthTests","Surefire test","api.tests.AuthTests","testRegisterUnSuccessful"
"Test to verify updating a user","225","testPatchUpdateUser","Surefire suite","Sun Feb 16 20:13:02 GMT 2025","passed","Sun Feb 16 20:13:02 GMT 2025","api.tests.UserTests","Surefire test","api.tests.UserTests","testPatchUpdateUser"
"Test to verify login unsuccessful","1599","testLoginSuccessful","Surefire suite","Sun Feb 16 20:12:57 GMT 2025","passed","Sun Feb 16 20:12:59 GMT 2025","api.tests.AuthTests","Surefire test","api.tests.AuthTests","testLoginSuccessful"
"Test to verify getting a resource by ID","214","testGetSingleResourceNotFoundExtended","Surefire suite","Sun Feb 16 20:13:03 GMT 2025","passed","Sun Feb 16 20:13:03 GMT 2025","api.tests.ResourceTests","Surefire test","api.tests.ResourceTests","testGetSingleResourceNotFoundExtended"
"Test to verify getting a user by ID","220","testGetUserNotFound","Surefire suite","Sun Feb 16 20:13:01 GMT 2025","passed","Sun Feb 16 20:13:02 GMT 2025","api.tests.UserTests","Surefire test","api.tests.UserTests","testGetUserNotFound"
"Test to verify getting a resource by ID","211","testGetSingleResourceNotFoundExtended","Surefire suite","Sun Feb 16 20:13:03 GMT 2025","passed","Sun Feb 16 20:13:04 GMT 2025","api.tests.ResourceTests","Surefire test","api.tests.ResourceTests","testGetSingleResourceNotFoundExtended"
