"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get list Of Users","112","testListUsers","Surefire suite","Wed Jan 29 14:22:28 GMT 2025","passed","Wed Jan 29 14:22:28 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testListUsers"
"Update user","338","testUpdatePut","Surefire suite","Wed Jan 29 14:22:30 GMT 2025","passed","Wed Jan 29 14:22:31 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testUpdatePut"
"Update single user","343","testUpdateUser","Surefire suite","Wed Jan 29 14:22:21 GMT 2025","passed","Wed Jan 29 14:22:21 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUpdateUser"
"Get list Of resource id not found","358","testSingleResourceIdNotExist","Surefire suite","Wed Jan 29 14:22:20 GMT 2025","passed","Wed Jan 29 14:22:21 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testSingleResourceIdNotExist"
"Delete single user","342","testDeleteUser","Surefire suite","Wed Jan 29 14:22:19 GMT 2025","passed","Wed Jan 29 14:22:19 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testDeleteUser"
"Get invalid user by ID","378","testGetInvalidUser","Surefire suite","Wed Jan 29 14:22:08 GMT 2025","passed","Wed Jan 29 14:22:08 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetInvalidUser"
"Create user","336","testCreate","Surefire suite","Wed Jan 29 14:22:24 GMT 2025","passed","Wed Jan 29 14:22:24 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testCreate"
"Get list Of Users","92","testGetListOfUsers","Surefire suite","Wed Jan 29 14:22:22 GMT 2025","passed","Wed Jan 29 14:22:23 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testGetListOfUsers"
"Update single user","354","testUpdateUserPatch","Surefire suite","Wed Jan 29 14:22:21 GMT 2025","passed","Wed Jan 29 14:22:22 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUpdateUserPatch"
"Get single resource not found","66","testSingleResourceNotFound","Surefire suite","Wed Jan 29 14:22:30 GMT 2025","passed","Wed Jan 29 14:22:30 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleResourceNotFound"
"Get single resource","74","testSingleResource","Surefire suite","Wed Jan 29 14:22:30 GMT 2025","passed","Wed Jan 29 14:22:30 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleResource"
"Get single user","85","testSingleUser","Surefire suite","Wed Jan 29 14:22:30 GMT 2025","passed","Wed Jan 29 14:22:30 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleUser"
"Update user","361","testPatchUser","Surefire suite","Wed Jan 29 14:22:13 GMT 2025","passed","Wed Jan 29 14:22:14 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testPatchUser"
"Get list Of resource id","79","testGetSingleResourceId","Surefire suite","Wed Jan 29 14:22:20 GMT 2025","passed","Wed Jan 29 14:22:20 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testGetSingleResourceId"
"Get information about single user not found","74","testSingleUserNotFound","Surefire suite","Wed Jan 29 14:22:23 GMT 2025","passed","Wed Jan 29 14:22:23 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testSingleUserNotFound"
"Login unsuccessful","357","testLoginUnsuccessful","Surefire suite","Wed Jan 29 14:22:29 GMT 2025","passed","Wed Jan 29 14:22:29 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testLoginUnsuccessful"
"Get list of users","2577","testGetListUsers","Surefire suite","Wed Jan 29 14:22:05 GMT 2025","passed","Wed Jan 29 14:22:07 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetListUsers"
"","81","testSingleUsers","Surefire suite","Wed Jan 29 14:22:24 GMT 2025","passed","Wed Jan 29 14:22:24 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testSingleUsers"
"Create single user","348","testCreateUser","Surefire suite","Wed Jan 29 14:22:15 GMT 2025","passed","Wed Jan 29 14:22:16 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testCreateUser"
"Register successful","340","testRegisterSuccessful","Surefire suite","Wed Jan 29 14:22:29 GMT 2025","passed","Wed Jan 29 14:22:29 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testRegisterSuccessful"
"Get list resource","81","testListResource","Surefire suite","Wed Jan 29 14:22:28 GMT 2025","passed","Wed Jan 29 14:22:28 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testListResource"
"Get list Of resource","353","testGetListOfResource","Surefire suite","Wed Jan 29 14:22:19 GMT 2025","passed","Wed Jan 29 14:22:20 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testGetListOfResource"
"Create a user","466","testPostCreateUser","Surefire suite","Wed Jan 29 14:22:13 GMT 2025","passed","Wed Jan 29 14:22:13 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testPostCreateUser"
"","67","testGetListUsers","Surefire suite","Wed Jan 29 14:22:23 GMT 2025","passed","Wed Jan 29 14:22:23 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testGetListUsers"
"Get information about single user","118","testSingleUsers","Surefire suite","Wed Jan 29 14:22:23 GMT 2025","passed","Wed Jan 29 14:22:23 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testSingleUsers"
"Get list Of Users Not Found","72","testSingleUserNotExist","Surefire suite","Wed Jan 29 14:22:21 GMT 2025","passed","Wed Jan 29 14:22:21 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testSingleUserNotExist"
"Register unsuccessful","339","testRegisterUnsuccessful","Surefire suite","Wed Jan 29 14:22:29 GMT 2025","passed","Wed Jan 29 14:22:30 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testRegisterUnsuccessful"
"Get single user","447","testGetSingleUser","Surefire suite","Wed Jan 29 14:22:07 GMT 2025","passed","Wed Jan 29 14:22:08 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetSingleUser"
"Delete user","339","testDelete","Surefire suite","Wed Jan 29 14:22:28 GMT 2025","passed","Wed Jan 29 14:22:28 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testDelete"
"","346","testPostUser","Surefire suite","Wed Jan 29 14:22:23 GMT 2025","passed","Wed Jan 29 14:22:24 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testPostUser"
"Delayed response","3338","testDelayedResponse","Surefire suite","Wed Jan 29 14:22:24 GMT 2025","passed","Wed Jan 29 14:22:28 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testDelayedResponse"
