"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Update user","266","testPatchUser","Surefire suite","Tue Feb 04 21:06:58 GMT 2025","passed","Tue Feb 04 21:06:58 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testPatchUser"
"Login a user without password","243","testLoginUserWithoutPassword","Surefire suite","Tue Feb 04 21:06:59 GMT 2025","passed","Tue Feb 04 21:06:59 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testLoginUserWithoutPassword"
"Login successful","251","testUserLoginRegister","Surefire suite","Tue Feb 04 21:07:05 GMT 2025","passed","Tue Feb 04 21:07:05 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUserLoginRegister"
"Get list Of resource","140","testGetListOfResource","Surefire suite","Tue Feb 04 21:07:03 GMT 2025","passed","Tue Feb 04 21:07:03 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testGetListOfResource"
"Get single user","129","testSingleUser","Surefire suite","Tue Feb 04 21:07:07 GMT 2025","passed","Tue Feb 04 21:07:07 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testSingleUser"
"Update single user","256","testUpdateUser","Surefire suite","Tue Feb 04 21:07:05 GMT 2025","passed","Tue Feb 04 21:07:05 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUpdateUser"
"Create user","254","testPostUserResponse","Surefire suite","Tue Feb 04 21:07:07 GMT 2025","passed","Tue Feb 04 21:07:07 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testPostUserResponse"
"Get list Of Users","166","testGetListOfUsers","Surefire suite","Tue Feb 04 21:07:06 GMT 2025","passed","Tue Feb 04 21:07:06 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testGetListOfUsers"
"Get single user","488","testGetSingleUser","Surefire suite","Tue Feb 04 21:06:53 GMT 2025","passed","Tue Feb 04 21:06:54 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetSingleUser"
"Get invalid user by ID","256","testGetInvalidUser","Surefire suite","Tue Feb 04 21:06:54 GMT 2025","passed","Tue Feb 04 21:06:54 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetInvalidUser"
"Create a user","351","testPostCreateUser","Surefire suite","Tue Feb 04 21:06:57 GMT 2025","passed","Tue Feb 04 21:06:58 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testPostCreateUser"
"Get single resource","113","testGetSingleResource","Surefire suite","Tue Feb 04 21:06:54 GMT 2025","passed","Tue Feb 04 21:06:54 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetSingleResource"
"Create  single user","274","testPostUser","Surefire suite","Tue Feb 04 21:07:06 GMT 2025","passed","Tue Feb 04 21:07:07 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testPostUser"
"User registration unsuccessful","259","testRegisterUserUnsuccessful","Surefire suite","Tue Feb 04 21:07:04 GMT 2025","passed","Tue Feb 04 21:07:04 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testRegisterUserUnsuccessful"
"Create user","261","testPostUser","Surefire suite","Tue Feb 04 21:07:07 GMT 2025","passed","Tue Feb 04 21:07:07 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testPostUser"
"Login a user","238","testLoginUser","Surefire suite","Tue Feb 04 21:06:59 GMT 2025","passed","Tue Feb 04 21:06:59 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testLoginUser"
"Get list Of resource id not found","272","testSingleResourceIdNotExist","Surefire suite","Tue Feb 04 21:07:04 GMT 2025","passed","Tue Feb 04 21:07:04 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testSingleResourceIdNotExist"
"Create single user","291","testCreateUser","Surefire suite","Tue Feb 04 21:06:59 GMT 2025","passed","Tue Feb 04 21:07:00 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testCreateUser"
"Register a user","244","testRegisterUser","Surefire suite","Tue Feb 04 21:06:59 GMT 2025","passed","Tue Feb 04 21:06:59 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testRegisterUser"
"Get delayed response","3495","testGetDelayedResponse","Surefire suite","Tue Feb 04 21:06:54 GMT 2025","passed","Tue Feb 04 21:06:57 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetDelayedResponse"
"Get information about single user","145","testSingleUsers","Surefire suite","Tue Feb 04 21:07:06 GMT 2025","passed","Tue Feb 04 21:07:06 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testSingleUsers"
"Get information about single user not found","131","testSingleUserNotFound","Surefire suite","Tue Feb 04 21:07:06 GMT 2025","passed","Tue Feb 04 21:07:06 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testSingleUserNotFound"
"Delayed response","3297","testDelayedResponse","Surefire suite","Tue Feb 04 21:07:00 GMT 2025","passed","Tue Feb 04 21:07:03 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testDelayedResponse"
"Get user not found","152","testSingleUserNotFound","Surefire suite","Tue Feb 04 21:07:07 GMT 2025","passed","Tue Feb 04 21:07:08 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testSingleUserNotFound"
"Login unsuccessful","273","testUserLoginRegisterUnsuccessful","Surefire suite","Tue Feb 04 21:07:05 GMT 2025","passed","Tue Feb 04 21:07:06 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUserLoginRegisterUnsuccessful"
"Get list of users","115","testGetListUsers","Surefire suite","Tue Feb 04 21:07:07 GMT 2025","passed","Tue Feb 04 21:07:07 GMT 2025","api.tests.FirstApiTest","Surefire test","api.tests.FirstApiTest","testGetListUsers"
"Update user","265","testPutUser","Surefire suite","Tue Feb 04 21:06:58 GMT 2025","passed","Tue Feb 04 21:06:58 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testPutUser"
"User registration successful","280","testRegisterUserSuccessful","Surefire suite","Tue Feb 04 21:07:04 GMT 2025","passed","Tue Feb 04 21:07:04 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testRegisterUserSuccessful"
