"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Update user","400","testUpdatePut","Surefire suite","Wed Jan 29 17:30:16 GMT 2025","passed","Wed Jan 29 17:30:16 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testUpdatePut"
"Login unsuccessful","373","testLoginUnsuccessful","Surefire suite","Wed Jan 29 17:30:14 GMT 2025","passed","Wed Jan 29 17:30:14 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testLoginUnsuccessful"
"Get list Of Users Not Found","118","testSingleUserNotExist","Surefire suite","Wed Jan 29 17:30:05 GMT 2025","passed","Wed Jan 29 17:30:05 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testSingleUserNotExist"
"Get single user not found","110","testSingleUserNotFound","Surefire suite","Wed Jan 29 17:30:15 GMT 2025","passed","Wed Jan 29 17:30:15 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleUserNotFound"
"Delayed response","3384","testDelayedResponse","Surefire suite","Wed Jan 29 17:30:09 GMT 2025","passed","Wed Jan 29 17:30:12 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testDelayedResponse"
"User registration unsuccessful","360","testRegisterUserUnsuccessful","Surefire suite","Wed Jan 29 17:30:04 GMT 2025","passed","Wed Jan 29 17:30:04 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testRegisterUserUnsuccessful"
"Get single user","124","testSingleUser","Surefire suite","Wed Jan 29 17:30:15 GMT 2025","passed","Wed Jan 29 17:30:15 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testSingleUser"
"Create a user and verify the name of that user is equal to one that was in a response, line-180","306","testIdOfCreatedEntry","Surefire suite","Wed Jan 29 17:30:18 GMT 2025","passed","Wed Jan 29 17:30:18 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testIdOfCreatedEntry"
"Parameterized test with @dataProvider, for id of user that dos not exist, line-161","303","testSingleResourceNotFaund","Surefire suite","Wed Jan 29 17:30:21 GMT 2025","passed","Wed Jan 29 17:30:21 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testSingleResourceNotFaund"
"Login a user","370","testLoginUser","Surefire suite","Wed Jan 29 17:29:58 GMT 2025","passed","Wed Jan 29 17:29:59 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testLoginUser"
"Get list Of Users","150","testGetListOfUsers","Surefire suite","Wed Jan 29 17:30:07 GMT 2025","passed","Wed Jan 29 17:30:07 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testGetListOfUsers"
"Use .xml file for parameterization and @Optional for providing parameters by default, line-216","331","testOfEntrysNameUpdated","Surefire suite","Wed Jan 29 17:30:19 GMT 2025","passed","Wed Jan 29 17:30:19 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testOfEntrysNameUpdated"
"Login unsuccessful","383","testUserLoginRegisterUnsuccessful","Surefire suite","Wed Jan 29 17:30:06 GMT 2025","passed","Wed Jan 29 17:30:06 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUserLoginRegisterUnsuccessful"
"Verify the error message for invalid registration with missing password, line-275","342","testRegisterUnsuccessfulToken","Surefire suite","Wed Jan 29 17:30:19 GMT 2025","passed","Wed Jan 29 17:30:20 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testRegisterUnsuccessfulToken"
"Login successful","375","testLoginSuccessful","Surefire suite","Wed Jan 29 17:30:13 GMT 2025","passed","Wed Jan 29 17:30:14 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testLoginSuccessful"
"Parameterized test with @dataProvider, for id of user that dos not exist, line-161","312","testSingleResourceNotFaund","Surefire suite","Wed Jan 29 17:30:21 GMT 2025","passed","Wed Jan 29 17:30:22 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testSingleResourceNotFaund"
"This is empty test for learning purpose only","0","testEmptyTest","Surefire suite","Wed Jan 29 17:30:16 GMT 2025","passed","Wed Jan 29 17:30:16 GMT 2025","api.tests.dima.test.UseFactoryAprouchTest","Surefire test","api.tests.dima.test.UseFactoryAprouchTest","testEmptyTest"
"Update single user","393","testUpdateUser","Surefire suite","Wed Jan 29 17:30:05 GMT 2025","passed","Wed Jan 29 17:30:05 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUpdateUser"
"Register successful","389","testRegisterSuccessful","Surefire suite","Wed Jan 29 17:30:14 GMT 2025","passed","Wed Jan 29 17:30:14 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testRegisterSuccessful"
"Register unsuccessful","383","testRegisterUnsuccessful","Surefire suite","Wed Jan 29 17:30:14 GMT 2025","passed","Wed Jan 29 17:30:15 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testRegisterUnsuccessful"
"Test the id of a sinle userr, line-80","327","testVerifyUsersId","Surefire suite","Wed Jan 29 17:30:22 GMT 2025","passed","Wed Jan 29 17:30:23 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testVerifyUsersId"
"Get list Of resource id","107","testGetSingleResourceId","Surefire suite","Wed Jan 29 17:30:03 GMT 2025","passed","Wed Jan 29 17:30:04 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testGetSingleResourceId"
"Delete a user","356","testDeleteUser","Surefire suite","Wed Jan 29 17:29:58 GMT 2025","passed","Wed Jan 29 17:29:58 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testDeleteUser"
"Update user","372","testUpdatePatch","Surefire suite","Wed Jan 29 17:30:15 GMT 2025","passed","Wed Jan 29 17:30:16 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testUpdatePatch"
"Get the registration token by providing valid email and password, validation of received token, line-257","321","testRegisteredToken","Surefire suite","Wed Jan 29 17:30:20 GMT 2025","passed","Wed Jan 29 17:30:20 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testRegisteredToken"
"Get list of users","2760","testGetListUsers","Surefire suite","Wed Jan 29 17:29:49 GMT 2025","passed","Wed Jan 29 17:29:51 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testGetListUsers"
"Parameterized test with @dataProvider, for id of user that dos not exist, line-161","318","testSingleResourceNotFaund","Surefire suite","Wed Jan 29 17:30:21 GMT 2025","passed","Wed Jan 29 17:30:21 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testSingleResourceNotFaund"
"Delayed response","3395","testDelayedResponse","Surefire suite","Wed Jan 29 17:30:00 GMT 2025","passed","Wed Jan 29 17:30:03 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testDelayedResponse"
"Test all the user`s id that are presented on the page, line-45","36","testListOfUsersIdExisted","Surefire suite","Wed Jan 29 17:30:19 GMT 2025","passed","Wed Jan 29 17:30:19 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testListOfUsersIdExisted"
"Login successful","386","testUserLoginRegister","Surefire suite","Wed Jan 29 17:30:06 GMT 2025","passed","Wed Jan 29 17:30:06 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUserLoginRegister"
"Get list of users with deserialization Pojo class","133","testGetListUserPojo","Surefire suite","Wed Jan 29 17:30:07 GMT 2025","passed","Wed Jan 29 17:30:07 GMT 2025","api.tests.br.ApiTest","Surefire test","api.tests.br.ApiTest","testGetListUserPojo"
"Login a user without password","363","testLoginUserWithoutPassword","Surefire suite","Wed Jan 29 17:29:59 GMT 2025","passed","Wed Jan 29 17:29:59 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testLoginUserWithoutPassword"
"Get all the id`s of users presented as a resources, line-129","60","testGetListOfResourses","Surefire suite","Wed Jan 29 17:30:18 GMT 2025","passed","Wed Jan 29 17:30:18 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testGetListOfResourses"
"Delete a user entry by specifying the user`s id, line-239","290","deleteEntry","Surefire suite","Wed Jan 29 17:30:17 GMT 2025","passed","Wed Jan 29 17:30:18 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","deleteEntry"
"Delete user","387","testDelete","Surefire suite","Wed Jan 29 17:30:12 GMT 2025","passed","Wed Jan 29 17:30:13 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testDelete"
"Create a user and verify the id of that user is equal to one that was in a response, line-200","304","testIdOfCreatedEntryInAResponseBody","Surefire suite","Wed Jan 29 17:30:18 GMT 2025","passed","Wed Jan 29 17:30:19 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testIdOfCreatedEntryInAResponseBody"
