"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Login a user","230","testLoginUser","Surefire suite","Tue Jan 28 21:28:52 GMT 2025","passed","Tue Jan 28 21:28:53 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testLoginUser"
"Register a user","255","testRegisterUser","Surefire suite","Tue Jan 28 21:28:52 GMT 2025","passed","Tue Jan 28 21:28:52 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testRegisterUser"
"Test id`s of a single user, line-146","58","testSingleResourceId","Surefire suite","Tue Jan 28 21:29:07 GMT 2025","passed","Tue Jan 28 21:29:07 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testSingleResourceId"
"Login successful","226","testLoginSuccessful","Surefire suite","Tue Jan 28 21:29:03 GMT 2025","passed","Tue Jan 28 21:29:03 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testLoginSuccessful"
"Register unsuccessful","230","testRegisterUnsuccessful","Surefire suite","Tue Jan 28 21:29:04 GMT 2025","passed","Tue Jan 28 21:29:04 GMT 2025","api.tests.sergeyk.RegresWithPojoTest","Surefire test","api.tests.sergeyk.RegresWithPojoTest","testRegisterUnsuccessful"
"Parameterized test with @dataProvider, for id of user that dos not exist, line-161","49","testSingleResourceNotFaund","Surefire suite","Tue Jan 28 21:29:08 GMT 2025","passed","Tue Jan 28 21:29:08 GMT 2025","api.tests.dima.test.RegresTest","Surefire test","api.tests.dima.test.RegresTest","testSingleResourceNotFaund"
"Update single user","187","testUpdateUser","Surefire suite","Tue Jan 28 21:28:57 GMT 2025","passed","Tue Jan 28 21:28:58 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testUpdateUser"
"Update user","194","testPutUser","Surefire suite","Tue Jan 28 21:28:51 GMT 2025","passed","Tue Jan 28 21:28:52 GMT 2025","api.tests.rita.ApiTest","Surefire test","api.tests.rita.ApiTest","testPutUser"
"This test is entended to fail for porpose of taking sceenshot and render it to a Allure report","1","testLogotypeOfUdemyMainPage","Surefire suite","Tue Jan 28 21:28:44 GMT 2025","unknown","Tue Jan 28 21:28:44 GMT 2025","api.tests.dima.test.MixedAPIAndSeleniumTests","Surefire test","api.tests.dima.test.MixedAPIAndSeleniumTests","testLogotypeOfUdemyMainPage"
"User registration unsuccessful","225","testRegisterUserUnsuccessful","Surefire suite","Tue Jan 28 21:28:57 GMT 2025","passed","Tue Jan 28 21:28:57 GMT 2025","api.tests.Diana.RegresTest","Surefire test","api.tests.Diana.RegresTest","testRegisterUserUnsuccessful"
